seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
391,622,H1088,62,PPT0861A,Bay8-N-22,305,334,267,67,29,True,True,ALLOCATED,-67.0
324,101,H1088,2,BQM4803A,Bay48-S-3,925,955,295,660,30,True,True,ALLOCATED,-660.0
325,101,H1088,2,BQM4803A,Bay48-S-3,955,985,295,690,30,True,True,ALLOCATED,-690.0
360,193,H1088,7,BQM4853A,Bay48-N-3,907,942,279,663,35,True,True,ALLOCATED,-663.0
363,124,H1087,18,PPT0054A,0东-8,494,526,277,249,32,True,True,ALLOCATED,-249.0
361,183,H1088,19,PPT0055A,0东-10,256,289,279,10,33,True,True,ALLOCATED,-10.0
374,662,H1088,2,BQM4803A,Bay48-S-3,985,1012,273,739,27,True,True,ALLOCATED,-739.0
375,672,H1088,11,PPT0001A,0西-1,470,497,273,224,27,True,True,ALLOCATED,-224.0
356,134,H1088,64,PPT0863A,Bay8-N-26,252,285,280,5,33,True,True,ALLOCATED,-5.0
387,191,H1088,37,PPT1013A,Bay10-S-25,227,250,270,0,23,True,True,ALLOCATED,0.0
401,104,H1087,25,PPT1001A,Bay10-S-1,233,248,262,0,15,True,True,ALLOCATED,0.0
362,125,H1088,20,PPT0056A,0东-12,306,337,279,58,31,True,True,ALLOCATED,-58.0
376,181,H1088,20,PPT0056A,0东-12,337,361,272,89,24,True,True,ALLOCATED,-89.0
388,162,H1088,31,PPT1007A,Bay10-S-13,228,249,269,0,21,True,True,ALLOCATED,0.0
389,172,H1088,44,PPT1057A,Bay10-N-14,285,306,269,37,21,True,True,ALLOCATED,-37.0
405,132,H1088,22,PPT0058A,0东-16,299,313,262,51,14,True,True,ALLOCATED,-51.0
404,122,H1088,48,PPT1061A,Bay10-N-22,241,255,262,0,14,True,True,ALLOCATED,0.0
358,135,H1088,13,PPT0003A,0西-5,229,260,280,0,31,True,True,ALLOCATED,0.0
364,194,H1087,4,BQM4810A,Bay48-S-10,410,438,277,161,28,True,True,ALLOCATED,-161.0
369,143,H1087,41,PPT1054A,Bay10-N-8,229,254,274,0,25,True,True,ALLOCATED,0.0
370,153,H1087,46,PPT1059A,Bay10-N-18,229,254,274,0,25,True,True,ALLOCATED,0.0
340,631,H1088,62,PPT0861A,Bay8-N-22,334,371,288,83,37,True,True,ALLOCATED,-83.0
339,621,H1088,13,PPT0003A,0西-5,260,297,288,9,37,True,True,ALLOCATED,-9.0
365,184,H1087,59,PPT0857A,Bay8-N-14,236,262,277,0,26,True,True,ALLOCATED,0.0
396,161,H1087,17,PPT0053A,0东-6,231,249,269,0,18,True,True,ALLOCATED,0.0
397,171,H1087,64,PPT0863A,Bay8-N-26,285,303,269,34,18,True,True,ALLOCATED,-34.0
336,694,H1087,62,PPT0861A,Bay8-N-22,371,406,293,113,35,True,True,ALLOCATED,-113.0
333,684,H1087,25,PPT1001A,Bay10-S-1,248,283,294,0,35,True,True,ALLOCATED,0.0
354,221,H1087,54,PPT0807A,Bay8-S-13,232,244,297,0,12,True,True,ALLOCATED,0.0
355,221,H1088,23,PPT0059A,0东-18,424,436,297,139,12,True,True,ALLOCATED,-139.0
