seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,reward
390,182,H1088,20,PPT0056A,0东-12,507,548,260,288,41,True,-564.66
143,182,H1087,20,PPT0056A,0东-12,548,569,355,214,21,True,-416.7
857,112,H1088,20,PPT0056A,0东-12,569,595,85,510,26,True,-1008.71
521,191,H1088,21,PPT0057A,0东-14,172,196,216,0,24,True,15.28
387,191,H1088,21,PPT0057A,0东-14,227,250,270,0,23,True,15.28
783,183,H1087,21,PPT0057A,0东-14,250,270,123,147,20,True,-282.72
662,183,H1088,21,PPT0057A,0东-14,270,290,178,112,20,True,-212.72
654,183,H1087,21,PPT0057A,0东-14,290,309,179,130,19,True,-248.72
827,833,H1087,21,PPT0057A,0东-14,309,333,111,222,24,True,-432.74
715,833,H1087,21,PPT0057A,0东-14,333,364,159,205,31,True,-398.74
543,833,H1087,21,PPT0057A,0东-14,364,396,209,187,32,True,-362.74
578,132,H1087,21,PPT0057A,0东-14,396,410,205,205,14,True,-398.75
818,834,H1087,21,PPT0057A,0东-14,410,435,112,323,25,True,-634.77
703,834,H1087,21,PPT0057A,0东-14,435,468,159,309,33,True,-606.77
535,834,H1088,21,PPT0057A,0东-14,468,502,209,293,34,True,-574.77
668,112,H1087,21,PPT0057A,0东-14,502,543,153,390,41,True,-768.77
833,192,H1087,21,PPT0057A,0东-14,543,560,113,447,17,True,-882.79
611,192,H1088,21,PPT0057A,0东-14,560,578,189,389,18,True,-766.79
612,192,H1088,21,PPT0057A,0东-14,578,596,189,407,18,True,-802.79
554,192,H1088,50,PPT0801A,Bay8-S-1,576,593,210,383,17,True,-754.85
299,192,H1087,51,PPT0802A,Bay8-S-3,265,283,307,0,18,True,15.95
300,192,H1087,51,PPT0802A,Bay8-S-3,283,301,307,0,18,True,12.35
192,192,H1087,51,PPT0802A,Bay8-S-3,301,320,335,0,19,True,14.15
193,192,H1087,51,PPT0802A,Bay8-S-3,320,339,335,4,19,True,3.15
144,192,H1087,51,PPT0802A,Bay8-S-3,339,360,355,5,21,True,1.15
47,192,H1088,51,PPT0802A,Bay8-S-3,360,381,402,0,21,True,15.35
855,834,H1088,51,PPT0802A,Bay8-S-3,381,400,108,292,19,True,-572.86
426,834,H1088,51,PPT0802A,Bay8-S-3,400,419,244,175,19,True,-338.86
492,834,H1087,51,PPT0802A,Bay8-S-3,419,441,226,215,22,True,-418.86
488,834,H1088,51,PPT0802A,Bay8-S-3,441,463,227,236,22,True,-460.86
322,834,H1087,51,PPT0802A,Bay8-S-3,463,482,304,178,19,True,-344.86
316,834,H1087,51,PPT0802A,Bay8-S-3,482,501,305,196,19,True,-380.86
67,834,H1087,51,PPT0802A,Bay8-S-3,501,523,392,131,22,True,-250.86
110,834,H1087,51,PPT0802A,Bay8-S-3,523,545,374,171,22,True,-330.86
111,834,H1087,51,PPT0802A,Bay8-S-3,545,567,374,193,22,True,-374.86
25,834,H1087,51,PPT0802A,Bay8-S-3,567,589,407,182,22,True,-352.86
879,101,H1087,51,PPT0802A,Bay8-S-3,589,618,86,532,29,True,-1052.87
736,101,H1087,52,PPT0803A,Bay8-S-5,83,111,148,0,28,True,16.13
731,101,H1087,52,PPT0803A,Bay8-S-5,111,139,150,0,28,True,13.33
791,832,H1088,52,PPT0803A,Bay8-S-5,139,175,118,57,36,True,-102.9
665,832,H1088,52,PPT0803A,Bay8-S-5,175,210,173,37,35,True,-62.9
497,832,H1087,52,PPT0803A,Bay8-S-5,210,245,219,26,35,True,-40.9
873,832,H1088,52,PPT0803A,Bay8-S-5,245,263,101,162,18,True,-312.9
525,832,H1087,52,PPT0803A,Bay8-S-5,263,279,218,61,16,True,-110.9
520,832,H1088,52,PPT0803A,Bay8-S-5,279,295,219,76,16,True,-140.9
430,832,H1087,52,PPT0803A,Bay8-S-5,295,313,244,69,18,True,-126.9
338,832,H1087,52,PPT0803A,Bay8-S-5,313,329,300,29,16,True,-46.9
335,832,H1087,52,PPT0803A,Bay8-S-5,329,345,301,44,16,True,-76.9
127,832,H1087,52,PPT0803A,Bay8-S-5,345,365,364,1,20,True,9.1
128,832,H1087,52,PPT0803A,Bay8-S-5,365,385,364,21,20,True,-30.9
70,832,H1087,52,PPT0803A,Bay8-S-5,385,406,392,14,21,True,-16.9
29,832,H1087,52,PPT0803A,Bay8-S-5,406,427,407,20,21,True,-28.9
405,132,H1088,52,PPT0803A,Bay8-S-5,427,441,262,179,14,True,-346.91
859,835,H1087,52,PPT0803A,Bay8-S-5,441,469,101,368,28,True,-724.92
733,835,H1087,52,PPT0803A,Bay8-S-5,469,495,151,344,26,True,-676.92
722,835,H1087,52,PPT0803A,Bay8-S-5,495,522,154,368,27,True,-724.92
741,143,H1088,52,PPT0803A,Bay8-S-5,522,557,149,408,35,True,-805.03
781,142,H1087,52,PPT0803A,Bay8-S-5,557,587,131,456,30,True,-901.05
782,152,H1087,52,PPT0803A,Bay8-S-5,587,617,131,486,30,True,-961.05
423,110,H1088,53,PPT0804A,Bay8-S-7,148,199,219,0,51,True,14.9
330,110,H1088,53,PPT0804A,Bay8-S-7,203,257,277,0,54,True,14.84
856,110,H1088,53,PPT0804A,Bay8-S-7,257,299,87,212,42,True,-413.19
685,110,H1087,53,PPT0804A,Bay8-S-7,299,340,150,190,41,True,-369.25
