seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
657,134,H1087,15,PPT0051A,0东-2,146,172,174,0,26,True,True,ALLOCATED,14.93
741,143,H1088,36,PPT1012A,Bay10-S-23,89,124,149,0,35,True,True,ALLOCATED,16.19
742,153,H1088,65,PPT0864A,Bay8-N-28,89,124,149,0,35,True,True,ALLOCATED,17.79
781,142,H1087,18,PPT0054A,0东-8,149,179,131,48,30,True,True,ALLOCATED,-85.0
782,152,H1087,38,PPT1051A,Bay10-N-2,154,184,131,53,30,True,True,ALLOCATED,-94.95
678,193,H1088,39,PPT1052A,Bay10-N-4,91,126,166,0,35,True,True,ALLOCATED,19.98
671,183,H1087,4,BQM4810A,Bay48-S-10,135,170,167,3,35,True,True,ALLOCATED,6.42
746,103,H1088,8,BQM4503A,Bay45-S-3,232,270,139,131,38,True,True,ALLOCATED,-250.1
683,182,H1087,49,PPT1062A,Bay10-N-24,92,132,166,0,40,True,True,ALLOCATED,16.97
684,192,H1087,8,BQM4503A,Bay45-S-3,270,310,166,144,40,True,True,ALLOCATED,-274.58
753,161,H1087,32,PPT1008A,Bay10-S-15,93,130,139,0,37,True,True,ALLOCATED,14.82
754,171,H1087,11,PPT0001A,0西-1,110,147,139,8,37,True,True,ALLOCATED,-2.28
747,184,H1087,10,BQM4202A,Bay42-S-2,93,121,141,0,28,True,True,ALLOCATED,15.78
748,194,H1087,16,PPT0052A,0东-4,93,121,141,0,28,True,True,ALLOCATED,15.78
666,261,H1088,11,PPT0001A,0西-1,147,186,169,17,39,True,True,ALLOCATED,-21.17
667,271,H1087,54,PPT0807A,Bay8-S-13,135,174,169,5,39,True,True,ALLOCATED,3.04
699,144,H1087,8,BQM4503A,Bay45-S-3,310,348,158,190,38,True,True,ALLOCATED,-367.12
692,154,H1088,2,BQM4803A,Bay48-S-3,245,284,160,124,39,True,True,ALLOCATED,-235.31
596,294,H1088,41,PPT1054A,Bay10-N-8,94,139,179,0,45,True,True,ALLOCATED,19.6
589,284,H1087,43,PPT1056A,Bay10-N-12,156,201,180,21,45,True,True,ALLOCATED,-27.4
600,293,H1088,50,PPT0801A,Bay8-S-1,94,137,177,0,43,True,True,ALLOCATED,19.19
595,283,H1088,12,PPT0002A,0西-3,158,201,180,21,43,True,True,ALLOCATED,-27.86
679,272,H1088,53,PPT0804A,Bay8-S-7,107,140,168,0,33,True,True,ALLOCATED,18.75
680,262,H1088,17,PPT0053A,0东-6,100,133,168,0,33,True,True,ALLOCATED,17.88
658,101,H1087,8,BQM4503A,Bay45-S-3,348,379,172,207,31,True,True,ALLOCATED,-401.92
659,101,H1088,7,BQM4853A,Bay48-N-3,324,355,172,183,31,True,True,ALLOCATED,-354.09
636,144,H1087,55,PPT0808A,Bay8-S-15,94,119,181,0,25,True,True,ALLOCATED,17.76
643,154,H1088,43,PPT1056A,Bay10-N-12,201,225,180,45,24,True,True,ALLOCATED,-76.11
768,101,H1087,9,BQM4504A,Bay45-S-4,219,241,123,118,22,True,True,ALLOCATED,-223.47
668,112,H1087,54,PPT0807A,Bay8-S-13,174,215,153,62,41,True,True,ALLOCATED,-112.83
686,162,H1087,15,PPT0051A,0东-2,172,204,162,42,32,True,True,ALLOCATED,-70.59
615,172,H1088,23,PPT0059A,0东-18,196,228,180,48,32,True,True,ALLOCATED,-82.16
613,144,H1088,47,PPT1060A,Bay10-N-20,123,148,183,0,25,True,True,ALLOCATED,18.04
614,154,H1088,34,PPT1010A,Bay10-S-19,115,140,183,0,25,True,True,ALLOCATED,19.33
711,103,H1088,8,BQM4503A,Bay45-S-3,379,413,154,259,34,True,True,ALLOCATED,-506.36
730,331,H1088,9,BQM4504A,Bay45-S-4,241,273,154,119,32,True,True,ALLOCATED,-225.9
729,321,H1088,11,PPT0001A,0西-1,186,218,154,64,32,True,True,ALLOCATED,-114.39
661,836,H1088,52,PPT0803A,Bay8-S-5,99,154,166,0,55,True,True,ALLOCATED,13.99
660,826,H1088,2,BQM4803A,Bay48-S-3,284,339,166,173,55,True,True,ALLOCATED,-333.01
719,801,H1087,54,PPT0807A,Bay8-S-13,215,248,153,95,33,True,True,ALLOCATED,-176.38
628,125,H1088,3,BQM4808A,Bay48-S-8,147,189,180,9,42,True,True,ALLOCATED,-4.76
629,135,H1088,7,BQM4853A,Bay48-N-3,355,397,180,217,42,True,True,ALLOCATED,-422.4
700,143,H1087,21,PPT0057A,0东-14,116,142,159,0,26,True,True,ALLOCATED,16.21
701,153,H1087,17,PPT0053A,0东-6,133,159,159,0,26,True,True,ALLOCATED,13.67
712,134,H1088,57,PPT0810A,Bay8-S-19,100,144,154,0,44,True,True,ALLOCATED,16.06
727,102,H1088,8,BQM4503A,Bay45-S-3,413,448,150,298,35,True,True,ALLOCATED,-583.21
728,102,H1088,7,BQM4853A,Bay48-N-3,397,432,150,282,35,True,True,ALLOCATED,-551.44
687,801,H1087,18,PPT0054A,0东-8,179,212,163,49,33,True,True,ALLOCATED,-84.21
650,628,H1088,34,PPT1010A,Bay10-S-19,140,163,177,0,23,True,True,ALLOCATED,17.13
651,638,H1087,61,PPT0859A,Bay8-N-18,145,168,177,0,23,True,True,ALLOCATED,15.35
713,124,H1088,36,PPT1012A,Bay10-S-23,124,168,154,14,44,True,True,ALLOCATED,-13.77
720,103,H1087,7,BQM4853A,Bay48-N-3,432,466,152,314,34,True,True,ALLOCATED,-616.5
705,123,H1087,4,BQM4810A,Bay48-S-10,170,198,155,43,28,True,True,ALLOCATED,-71.91
706,123,H1087,61,PPT0859A,Bay8-N-18,168,196,155,41,28,True,True,ALLOCATED,-67.7
707,133,H1088,4,BQM4810A,Bay48-S-10,198,226,155,71,28,True,True,ALLOCATED,-127.87
708,133,H1088,50,PPT0801A,Bay8-S-1,137,165,155,10,28,True,True,ALLOCATED,-5.66
731,101,H1087,10,BQM4202A,Bay42-S-2,121,149,150,0,28,True,True,ALLOCATED,11.74
745,104,H1088,51,PPT0802A,Bay8-S-3,103,124,151,0,21,True,True,ALLOCATED,18.78
693,322,H1088,19,PPT0055A,0东-10,169,208,159,49,39,True,True,ALLOCATED,-85.11
694,332,H1088,43,PPT1056A,Bay10-N-12,225,264,159,105,39,True,True,ALLOCATED,-196.96
703,834,H1087,54,PPT0807A,Bay8-S-13,248,281,159,122,33,True,True,ALLOCATED,-232.83
702,824,H1087,15,PPT0051A,0东-2,204,237,159,78,33,True,True,ALLOCATED,-142.95
743,142,H1088,11,PPT0001A,0西-1,218,240,151,89,22,True,True,ALLOCATED,-166.42
744,152,H1088,56,PPT0809A,Bay8-S-17,172,194,151,43,22,True,True,ALLOCATED,-73.23
749,161,H1087,25,PPT1001A,Bay10-S-1,234,251,146,105,17,True,True,ALLOCATED,-198.38
750,161,H1087,48,PPT1061A,Bay10-N-22,112,129,146,0,17,True,True,ALLOCATED,15.02
751,171,H1087,38,PPT1051A,Bay10-N-2,184,201,146,55,17,True,True,ALLOCATED,-98.04
752,171,H1087,19,PPT0055A,0东-10,208,225,146,79,17,True,True,ALLOCATED,-146.14
709,173,H1088,40,PPT1053A,Bay10-N-6,104,126,159,0,22,True,True,ALLOCATED,17.28
704,163,H1087,25,PPT1001A,Bay10-S-1,251,273,160,113,22,True,True,ALLOCATED,-213.72
682,694,H1088,35,PPT1011A,Bay10-S-21,106,144,166,0,38,True,True,ALLOCATED,18.67
681,684,H1088,61,PPT0859A,Bay8-N-18,196,234,166,68,38,True,True,ALLOCATED,-122.34
715,833,H1087,19,PPT0055A,0东-10,225,256,159,97,31,True,True,ALLOCATED,-182.74
714,823,H1088,19,PPT0055A,0东-10,256,287,159,128,31,True,True,ALLOCATED,-242.95
733,835,H1087,15,PPT0051A,0东-2,237,263,151,112,26,True,True,ALLOCATED,-212.87
732,825,H1087,12,PPT0002A,0西-3,201,227,151,76,26,True,True,ALLOCATED,-138.53
740,832,H1088,50,PPT0801A,Bay8-S-1,165,187,153,34,22,True,True,ALLOCATED,-56.36
739,822,H1088,4,BQM4810A,Bay48-S-10,226,248,153,95,22,True,True,ALLOCATED,-178.6
737,142,H1087,56,PPT0809A,Bay8-S-17,194,216,153,63,22,True,True,ALLOCATED,-114.49
738,152,H1087,38,PPT1051A,Bay10-N-2,201,223,153,70,22,True,True,ALLOCATED,-126.95
670,835,H1087,64,PPT0863A,Bay8-N-26,108,148,170,0,40,True,True,ALLOCATED,17.74
669,825,H1087,18,PPT0054A,0东-8,212,252,170,82,40,True,True,ALLOCATED,-150.2
722,835,H1087,2,BQM4803A,Bay48-S-3,339,366,154,212,27,True,True,ALLOCATED,-413.37
721,825,H1087,14,PPT0004A,0西-7,108,135,154,0,27,True,True,ALLOCATED,17.27
735,832,H1087,17,PPT0053A,0东-6,159,181,155,26,22,True,True,ALLOCATED,-40.41
734,822,H1087,42,PPT1055A,Bay10-N-10,121,143,155,0,22,True,True,ALLOCATED,14.02
695,221,H1088,48,PPT1061A,Bay10-N-22,129,141,173,0,12,True,True,ALLOCATED,17.99
696,221,H1088,12,PPT0002A,0西-3,227,239,173,66,12,True,True,ALLOCATED,-118.96
688,231,H1087,59,PPT0857A,Bay8-N-14,109,123,173,0,14,True,True,ALLOCATED,17.6
689,231,H1087,17,PPT0053A,0东-6,181,195,173,22,14,True,True,ALLOCATED,-31.28
716,834,H1087,2,BQM4803A,Bay48-S-3,366,392,156,236,26,True,True,ALLOCATED,-459.73
665,832,H1088,43,PPT1056A,Bay10-N-12,264,299,173,126,35,True,True,ALLOCATED,-240.79
664,822,H1088,53,PPT0804A,Bay8-S-7,140,175,173,2,35,True,True,ALLOCATED,8.66
710,834,H1088,7,BQM4853A,Bay48-N-3,466,491,158,333,25,True,True,ALLOCATED,-653.82
723,182,H1088,16,PPT0052A,0东-4,121,140,159,0,19,True,True,ALLOCATED,16.85
724,192,H1088,32,PPT1008A,Bay10-S-15,130,149,159,0,19,True,True,ALLOCATED,14.07
717,182,H1087,59,PPT0857A,Bay8-N-14,123,142,160,0,19,True,True,ALLOCATED,16.35
718,192,H1087,18,PPT0054A,0东-8,252,271,160,111,19,True,True,ALLOCATED,-210.23
672,122,H1087,38,PPT1051A,Bay10-N-2,223,240,171,69,17,True,True,ALLOCATED,-125.63
673,122,H1087,50,PPT0801A,Bay8-S-1,187,204,171,33,17,True,True,ALLOCATED,-53.85
674,132,H1087,49,PPT1062A,Bay10-N-24,132,149,171,0,17,True,True,ALLOCATED,17.29
675,132,H1088,15,PPT0051A,0东-2,263,280,171,109,17,True,True,ALLOCATED,-205.25
690,143,H1087,43,PPT1056A,Bay10-N-12,299,325,162,163,26,True,True,ALLOCATED,-313.04
691,153,H1088,47,PPT1060A,Bay10-N-20,148,174,162,12,26,True,True,ALLOCATED,-10.15
481,836,H1087,54,PPT0807A,Bay8-S-13,281,335,214,121,54,True,True,ALLOCATED,-230.41
480,826,H1087,4,BQM4810A,Bay48-S-10,248,302,214,88,54,True,True,ALLOCATED,-161.1
676,103,H1088,8,BQM4503A,Bay45-S-3,448,464,171,293,16,True,True,ALLOCATED,-572.71
677,103,H1088,8,BQM4503A,Bay45-S-3,464,480,171,309,16,True,True,ALLOCATED,-604.71
639,271,H1087,25,PPT1001A,Bay10-S-1,273,307,180,127,34,True,True,ALLOCATED,-240.43
640,271,H1087,23,PPT0059A,0东-18,228,262,180,82,34,True,True,ALLOCATED,-150.22
637,261,H1087,57,PPT0810A,Bay8-S-19,144,178,180,0,34,True,True,ALLOCATED,14.78
638,261,H1087,65,PPT0864A,Bay8-N-28,124,158,180,0,34,True,True,ALLOCATED,18.78
585,111,H1088,2,BQM4803A,Bay48-S-3,392,417,187,230,25,True,True,ALLOCATED,-447.97
586,111,H1088,7,BQM4853A,Bay48-N-3,491,516,187,329,25,True,True,ALLOCATED,-645.97
616,632,H1088,54,PPT0807A,Bay8-S-13,335,349,188,161,14,True,True,ALLOCATED,-309.37
617,632,H1088,3,BQM4808A,Bay48-S-8,189,203,188,15,14,True,True,ALLOCATED,-15.87
641,622,H1087,27,PPT1003A,Bay10-S-5,124,137,186,0,13,True,True,ALLOCATED,17.89
642,622,H1087,54,PPT0807A,Bay8-S-13,349,362,186,176,13,True,True,ALLOCATED,-339.37
630,629,H1088,65,PPT0864A,Bay8-N-28,158,190,182,8,32,True,True,ALLOCATED,-2.65
631,629,H1088,50,PPT0801A,Bay8-S-1,204,236,182,54,32,True,True,ALLOCATED,-94.65
632,639,H1088,42,PPT1055A,Bay10-N-10,143,175,182,0,32,True,True,ALLOCATED,15.09
633,639,H1088,23,PPT0059A,0东-18,262,294,182,112,32,True,True,ALLOCATED,-210.1
529,102,H1087,2,BQM4803A,Bay48-S-3,417,464,193,271,47,True,True,ALLOCATED,-529.63
557,144,H1087,21,PPT0057A,0东-14,142,165,202,0,23,True,True,ALLOCATED,18.28
558,144,H1087,32,PPT1008A,Bay10-S-15,149,172,202,0,23,True,True,ALLOCATED,18.82
559,154,H1087,47,PPT1060A,Bay10-N-20,174,197,202,0,23,True,True,ALLOCATED,14.98
560,154,H1087,26,PPT1002A,Bay10-S-3,126,149,202,0,23,True,True,ALLOCATED,18.98
574,101,H1087,57,PPT0810A,Bay8-S-19,178,223,192,31,45,True,True,ALLOCATED,-50.29
