,,20,20,,,537,153,18.919,15.5,31,293.2445,43542,43573,43396,177,-220,7
,,20,20,,,483,271,17.8,16.0,31,284.8,43542,43573,43409,164,-218,6
,,20,22,,,482,261,20.1,16.0,31,321.6,43543,43574,43409,165,-219,6
,,20,20,,,503,144,17.566,15.678,31,275.399748,43542,43573,43403,170,-215,8
,,18,20,,,447,283,13.7,18.32,31,250.984,43544,43575,43415,160,-211,7
,,36,21,,,445,293,22.5,18.32,31,412.2,44421,44452,43416,1036,-1088,7
,,20,20,,,463,125,14.8,19.15,31,283.42,43544,43575,43410,165,-210,6
,,20,20,,,472,272,14.4,17.28,31,248.832,43544,43575,43414,161,-207,6
,,20,22,,,471,262,14.6,17.28,31,252.288,43544,43575,43414,161,-207,6
,,20,21,,,415,836,8.0,21.0,31,168.0,43546,43577,43427,150,-187,8
,,22,21,,,414,826,20.5,21.0,31,430.5,43638,43669,43427,242,-279,8
,,20,20,,,395,845,18.075,12.65,31,228.64875,43546,43577,43446,131,-161,21
,,20,21,,,385,855,14.0,12.6,31,176.4,43509,43540,43448,92,-123,21
,,20,20,,,362,125,14.8,19.15,31,283.42,43548,43579,43465,114,-159,6
,,20,20,,,358,135,18.6,19.35,31,359.91,43515,43546,43466,80,-125,6
,,18,20,,,266,654,19.2,15.1,31,289.92,43550,43581,43496,85,-128,27
,,33,21,,,265,644,22.9,15.1,31,345.79,44422,44453,43496,957,-1000,27
,,20,21,,,285,855,13.0,12.6,31,163.8,43551,43582,43489,93,-124,21
,,18,21,,,248,283,13.7,18.32,31,250.984,43552,43583,43499,84,-135,7
,,20,21,,,166,122,15.531,12.2,31,189.4782,43554,43585,43531,54,-102,-1
,,20,22,,,167,132,18.94,12.2,31,231.068,43559,43590,43531,59,-107,-1
,,20,22,,,132,273,14.5,18.79,31,272.455,43559,43590,43541,49,-99,6
,,20,22,,,131,263,16.6,18.79,31,311.914,43559,43590,43542,48,-99,6
,,20,20,,,59,122,15.531,12.2,31,189.4782,43515,43546,43577,-31,-17,-1
,,20,20,,,60,132,18.94,12.2,31,231.068,43519,43550,43577,-27,-21,-1
,,18,21,,,812,803,15.5,21.0,30,325.5,43560,43590,43293,297,-344,1
,,36,21,,,840,103,23.857,9.5,30,226.6415,44453,44483,43288,1195,-1229,2
,,18,20,,,836,194,18.0,8.3,30,149.4,43560,43590,43289,301,-336,1
,,20,21,,,841,184,13.9,8.3,30,115.37,43560,43590,43288,302,-335,2
,,20,22,,,801,292,16.6,19.5,30,323.7,43560,43590,43303,287,-319,6
,,20,22,,,806,282,14.7,19.5,30,286.65,43560,43590,43302,288,-318,7
,,20,22,,,781,142,16.252,5.15,30,83.6978,43535,43565,43316,249,-284,5
,,20,22,,,782,152,16.252,5.15,30,83.6978,43560,43590,43316,274,-309,5
,,20,22,,,618,268,10.8,20.0,30,216.0,43560,43590,43367,223,-271,7
,,20,20,,,619,278,10.8,20.0,30,216.0,43541,43571,43367,204,-252,7
,,20,22,,,605,268,10.8,20.0,30,216.0,43561,43591,43368,223,-271,7
,,18,20,,,606,278,10.8,20.0,30,216.0,43562,43592,43368,224,-272,7
,,33,21,,,597,101,30.66,9.4,30,288.204,44454,44484,43370,1114,-1158,0
,,20,20,,,548,282,14.7,19.5,30,286.65,43562,43592,43394,198,-258,6
,,20,20,,,549,292,16.6,19.5,30,323.7,43566,43596,43394,202,-262,6
,,20,21,,,462,283,13.7,18.32,30,250.984,43566,43596,43412,184,-234,7
,,36,21,,,450,293,22.5,18.32,30,412.2,44484,44514,43413,1101,-1152,7
,,20,22,,,453,135,18.6,19.35,30,359.91,43566,43596,43410,186,-230,6
,,33,21,,,436,112,14.612,23.0,30,336.076,44485,44515,43415,1100,-1144,6
,,36,21,,,394,833,24.0,15.6,30,374.4,43701,43731,43446,285,-320,26
,,20,22,,,393,823,21.1,15.6,30,329.16,43566,43596,43446,150,-185,26
,,36,21,,,324,101,30.66,9.4,30,288.204,44515,44545,43480,1065,-1135,7
,,33,21,,,325,101,30.66,9.4,30,288.204,44516,44546,43480,1066,-1136,7
,,20,22,,,341,112,14.612,22.0,30,321.464,43567,43597,43471,126,-170,6
