seq_id,ship_id,block_id,block_type,length_m,width_m,weight_ton,assembly_start_date,earliest_start_date,due_date,lead_time_days,block_output_value,is_combined,combined_block_id
217,H1088,261,FLAT,20.1,16.0,188.574285714286,2018-11-27,2018-11-21,2019-01-12,32,321.6,,
218,H1088,261,FLAT,20.1,16.0,188.574285714286,2018-11-27,2018-11-21,2019-01-12,32,321.6,,
184,H1088,183,FLAT,8.82,15.798,93.5340582857143,2018-11-27,2018-11-23,2019-01-25,21,139.33836,,
185,H1088,183,FLAT,8.82,15.798,93.5340582857143,2018-11-27,2018-11-23,2019-01-25,21,139.33836,,
186,H1088,193,FLAT,15.59,15.978,142.384166857143,2018-11-27,2018-11-23,2019-01-25,21,249.09702,,
187,H1087,193,CURVED,15.59,15.978,142.384166857143,2018-11-27,2018-11-23,2019-01-25,21,249.09702,,
250,H1088,836,CURVED,8.0,21.0,144.285714285714,2018-11-27,2018-11-24,2018-12-30,29,168.0,,
249,H1088,826,FLAT,20.5,21.0,240.0,2018-11-27,2018-11-24,2018-12-30,29,430.5,,
198,H1088,801,FLAT,28.614,19.075,240.0,2018-11-28,2018-11-19,2019-01-16,34,545.81205,,
199,H1088,801,FLAT,28.614,19.075,240.0,2018-11-28,2018-11-19,2019-01-16,34,545.81205,,
162,H1087,124,FLAT,18.618,14.354,157.904925714286,2018-11-28,2018-11-22,2019-02-02,23,267.242772,,
163,H1088,124,FLAT,18.618,14.354,157.904925714286,2018-11-28,2018-11-22,2019-02-02,23,267.242772,,
164,H1088,134,FLAT,22.828,14.354,207.758542857143,2018-11-28,2018-11-22,2019-02-02,23,327.673112,,
165,H1088,134,FLAT,22.828,14.354,207.758542857143,2018-11-28,2018-11-22,2019-02-02,23,327.673112,,
246,H1088,683,FLAT,17.8,14.8,153.108571428571,2018-12-01,2018-11-05,2018-12-30,34,263.44,,
247,H1088,693,FLAT,17.8,14.8,153.108571428571,2018-12-01,2018-11-05,2018-12-30,34,263.44,,
207,H1087,143,FLAT,13.809,15.686,124.782593428571,2018-12-01,2018-11-25,2019-01-16,21,216.607974,,
208,H1087,143,FLAT,13.809,15.686,124.782593428571,2018-12-01,2018-11-25,2019-01-16,21,216.607974,,
209,H1087,153,FLAT,18.919,15.5,170.908160285714,2018-12-01,2018-11-25,2019-01-16,21,293.2445,,
210,H1087,153,FLAT,18.919,15.5,170.908160285714,2018-12-01,2018-11-25,2019-01-16,21,293.2445,,
203,H1087,621,FLAT,8.95,15.97,95.7552571428572,2018-12-01,2018-12-01,2019-01-21,14,142.9315,,
204,H1087,621,FLAT,8.95,15.97,95.7552571428572,2018-12-01,2018-12-01,2019-01-21,14,142.9315,,
201,H1088,631,FLAT,10.53,15.97,104.549085714286,2018-12-01,2018-12-01,2019-01-22,13,168.1641,,
202,H1088,631,FLAT,10.53,15.97,104.549085714286,2018-12-01,2018-12-01,2019-01-22,13,168.1641,,
290,H1087,112,FLAT,21.0,8.6,147.131428571429,2018-12-02,2018-11-27,2018-12-26,17,180.6,,
291,H1088,112,FLAT,21.0,8.6,147.131428571429,2018-12-02,2018-11-27,2018-12-26,17,180.6,,
176,H1087,263,FLAT,16.6,18.79,179.606885714286,2018-12-02,2018-12-01,2019-01-28,24,311.914,,
177,H1087,263,FLAT,16.6,18.79,179.606885714286,2018-12-02,2018-12-01,2019-01-28,24,311.914,,
286,H1087,643,CURVED,19.9,14.2,170.757142857143,2018-12-03,2018-11-06,2018-12-29,26,282.58,,
172,H1087,273,FLAT,14.5,18.79,160.946885714286,2018-12-03,2018-12-02,2019-01-30,25,272.455,,
173,H1087,273,FLAT,14.5,18.79,160.946885714286,2018-12-03,2018-12-02,2019-01-30,25,272.455,,
188,H1087,101,FLAT,30.66,9.4,240.0,2018-12-03,2018-12-03,2019-01-18,32,288.204,,
269,H1087,653,FLAT,17.9,14.2,149.157142857143,2018-12-04,2018-11-07,2018-12-30,26,254.18,,
322,H1087,834,CURVED,9.215,10.9,58.2074928571429,2018-12-04,2018-11-30,2018-12-25,19,100.4435,,
321,H1087,824,FLAT,15.665,11.094,105.276874571429,2018-12-04,2018-11-30,2018-12-25,19,173.78751,,
331,H1087,833,CURVED,8.709,14.287,79.9900142857143,2018-12-04,2018-12-04,2018-12-24,15,124.425483,,
294,H1088,823,FLAT,16.231,14.307,133.753031428571,2018-12-04,2018-12-04,2018-12-30,18,232.216917,,
239,H1087,292,FLAT,16.6,19.5,187.374285714286,2018-12-05,2018-11-29,2019-01-08,32,323.7,,
240,H1087,292,FLAT,16.6,19.5,187.374285714286,2018-12-05,2018-11-29,2019-01-08,32,323.7,,
316,H1087,834,FLAT,9.215,10.9,58.2074928571429,2018-12-05,2018-12-01,2018-12-26,19,100.4435,,
315,H1087,824,FLAT,15.665,11.094,105.276874571429,2018-12-05,2018-12-01,2018-12-26,19,173.78751,,
323,H1088,833,FLAT,8.709,14.287,79.9900142857143,2018-12-05,2018-12-05,2018-12-26,16,124.425483,,
293,H1088,823,FLAT,16.231,14.307,133.753031428571,2018-12-05,2018-12-05,2018-12-31,18,232.216917,,
170,H1088,684,FLAT,14.7,20.0,176.025714285714,2018-12-07,2018-11-25,2019-01-28,37,294.0,,
171,H1087,694,FLAT,14.7,20.0,176.025714285714,2018-12-07,2018-11-25,2019-01-27,37,294.0,,
245,H1088,282,FLAT,14.7,19.5,170.382857142857,2018-12-07,2018-11-30,2019-01-06,30,286.65,,
263,H1088,653,FLAT,11.2,17.72,125.553828571429,2018-12-07,2018-12-04,2019-01-06,15,198.464,,
264,H1088,653,FLAT,11.2,17.72,125.553828571429,2018-12-07,2018-12-04,2019-01-06,15,198.464,,
261,H1088,643,FLAT,13.412,17.72,141.108612571429,2018-12-07,2018-12-04,2019-01-06,15,237.66064,,
262,H1088,643,FLAT,13.412,17.72,141.108612571429,2018-12-07,2018-12-04,2019-01-06,15,237.66064,,
211,H1088,102,FLAT,19.76,18.47,209.028142857143,2018-12-07,2018-12-07,2019-01-12,19,364.9672,,
212,H1088,102,FLAT,19.76,18.47,209.028142857143,2018-12-07,2018-12-07,2019-01-12,19,364.9672,,
242,H1087,282,FLAT,14.7,19.5,170.382857142857,2018-12-08,2018-12-01,2019-01-07,30,286.65,,
139,H1087,283,FLAT,13.7,18.32,149.517828571429,2018-12-08,2018-12-02,2019-02-10,34,250.984,,
140,H1087,293,FLAT,22.5,18.32,240.0,2018-12-08,2018-12-02,2019-02-10,34,412.2,,
150,H1088,272,FLAT,14.4,17.28,144.559542857143,2018-12-08,2018-12-08,2019-02-09,34,248.832,,
151,H1088,272,CURVED,14.4,17.28,144.559542857143,2018-12-08,2018-12-08,2019-02-09,34,248.832,,
148,H1088,262,FLAT,14.6,17.28,146.216685714286,2018-12-08,2018-12-08,2019-02-09,34,252.288,,
149,H1088,262,FLAT,14.6,17.28,146.216685714286,2018-12-08,2018-12-08,2019-02-09,34,252.288,,
146,H1087,282,FLAT,14.7,19.5,170.382857142857,2018-12-09,2018-12-03,2019-02-10,33,286.65,,
147,H1088,292,FLAT,16.6,19.5,187.374285714286,2018-12-09,2018-12-03,2019-02-10,33,323.7,,
182,H1088,623,FLAT,13.38,18.79,152.025285714286,2018-12-12,2018-12-12,2019-01-29,16,251.4102,,
183,H1088,623,FLAT,13.38,18.79,152.025285714286,2018-12-12,2018-12-12,2019-01-29,16,251.4102,,
178,H1087,633,CURVED,13.38,18.79,152.025285714286,2018-12-14,2018-12-14,2019-01-30,15,251.4102,,
179,H1088,633,FLAT,13.38,18.79,152.025285714286,2018-12-14,2018-12-14,2019-01-30,15,251.4102,,
156,H1087,102,FLAT,19.76,18.47,209.028142857143,2018-12-15,2018-12-15,2019-02-02,43,364.9672,,
145,H1087,123,FLAT,16.106,12.2,116.640924571429,2018-12-16,2018-12-12,2019-02-07,30,196.4932,,
157,H1087,133,FLAT,24.07,12.2,208.058542857143,2018-12-16,2018-12-12,2019-02-03,30,293.654,,
189,H1087,231,FLAT,14.308,15.97,131.359932571429,2018-12-17,2018-12-03,2019-01-30,22,228.49876,,
190,H1087,182,FLAT,16.0,7.3,88.3685714285714,2018-12-17,2018-12-13,2019-01-25,19,116.8,,
191,H1087,182,FLAT,17.0,7.3,97.7971428571429,2018-12-17,2018-12-13,2019-01-25,19,124.1,,
192,H1087,192,FLAT,13.889,7.3,70.3412345714286,2018-12-17,2018-12-13,2019-01-25,19,101.3897,,
193,H1087,192,FLAT,13.889,7.3,70.3412345714286,2018-12-17,2018-12-13,2019-01-25,19,101.3897,,
194,H1087,123,FLAT,16.106,12.2,116.640924571429,2018-12-17,2018-12-16,2019-01-19,25,196.4932,,
195,H1088,123,FLAT,16.106,12.2,116.640924571429,2018-12-17,2018-12-16,2019-01-19,25,196.4932,,
196,H1088,133,CURVED,24.07,12.2,208.058542857143,2018-12-17,2018-12-16,2019-01-19,25,293.654,,
197,H1088,133,FLAT,24.07,12.2,208.058542857143,2018-12-17,2018-12-16,2019-01-19,25,293.654,,
166,H1088,122,FLAT,15.531,12.2,111.443417428571,2018-12-18,2018-12-19,2019-02-04,31,189.4782,,
167,H1088,132,FLAT,18.94,12.2,145.018171428571,2018-12-18,2018-12-19,2019-02-04,31,231.068,,
135,H1088,271,FLAT,17.8,16.0,163.668571428571,2018-12-22,2018-12-16,2019-02-10,36,284.8,,
136,H1088,271,FLAT,17.8,16.0,163.668571428571,2018-12-22,2018-12-16,2019-02-10,36,284.8,,
133,H1088,261,CURVED,20.1,16.0,188.574285714286,2018-12-22,2018-12-16,2019-02-10,36,321.6,,
134,H1088,261,FLAT,20.1,16.0,188.574285714286,2018-12-22,2018-12-16,2019-02-10,36,321.6,,
161,H1087,111,FLAT,22.2,13.8,195.222857142857,2018-12-25,2018-12-10,2019-01-31,28,306.36,,
169,H1088,221,CURVED,17.0,15.97,155.440257142857,2018-12-26,2018-12-04,2019-02-10,24,271.49,,
132,H1088,273,FLAT,14.5,18.79,160.946885714286,2018-12-26,2018-12-20,2019-02-14,31,272.455,,
131,H1088,263,FLAT,16.6,18.79,179.606885714286,2018-12-26,2018-12-20,2019-02-15,31,311.914,,
168,H1088,112,FLAT,21.0,8.6,147.131428571429,2018-12-28,2018-12-23,2019-01-30,21,180.6,,
129,H1087,143,FLAT,13.809,15.686,124.782593428571,2018-12-29,2018-12-22,2019-02-16,37,216.607974,,
130,H1087,153,FLAT,18.919,15.5,170.908160285714,2018-12-29,2018-12-22,2019-02-16,37,293.2445,,
174,H1087,112,FLAT,21.0,8.6,147.131428571429,2018-12-29,2018-12-24,2019-01-26,21,180.6,,
175,H1087,112,FLAT,21.0,8.6,147.131428571429,2018-12-29,2018-12-24,2019-01-26,21,180.6,,
120,H1088,654,FLAT,19.2,15.1,170.471428571429,2018-12-30,2018-12-03,2019-02-17,37,289.92,,
119,H1088,644,FLAT,22.9,15.1,214.977142857143,2018-12-30,2018-12-03,2019-02-17,37,345.79,,
107,H1087,271,FLAT,17.8,16.0,163.668571428571,2018-12-30,2018-12-24,2019-02-28,37,284.8,,
106,H1088,261,CURVED,20.1,16.0,188.574285714286,2018-12-30,2018-12-24,2019-02-28,37,321.6,,
117,H1088,124,FLAT,18.618,14.354,157.904925714286,2018-12-31,2018-12-21,2019-02-21,39,267.242772,,
118,H1088,134,FLAT,22.828,14.354,207.758542857143,2018-12-31,2018-12-21,2019-02-21,39,327.673112,,
143,H1087,182,FLAT,15.0,7.3,79.5114285714286,2018-12-31,2018-12-25,2019-02-14,21,109.5,,
144,H1087,192,FLAT,13.889,7.3,70.3412345714286,2018-12-31,2018-12-25,2019-02-14,21,101.3897,,
158,H1087,632,FLAT,13.38,17.28,136.463657142857,2019-01-01,2018-12-20,2019-02-09,19,231.2064,,
159,H1087,622,FLAT,13.38,17.28,136.463657142857,2019-01-04,2018-12-23,2019-02-09,17,231.2064,,
114,H1087,144,FLAT,17.566,15.678,158.389725714286,2019-01-04,2018-12-27,2019-02-23,36,275.399748,,
99,H1088,154,FLAT,19.932,15.976,186.433485714286,2019-01-04,2018-12-27,2019-03-04,45,318.433632,,
123,H1087,835,FLAT,7.416,16.884,97.1618605714286,2019-01-04,2018-12-29,2019-02-17,23,125.211744,,
124,H1087,835,CURVED,7.416,16.884,97.1618605714286,2019-01-04,2018-12-29,2019-02-17,23,125.211744,,
121,H1088,825,FLAT,19.167,16.931,186.866471428571,2019-01-04,2018-12-29,2019-02-17,23,324.516477,,
122,H1088,825,FLAT,19.167,16.931,186.866471428571,2019-01-04,2018-12-29,2019-02-17,23,324.516477,,
160,H1087,103,CURVED,29.101,15.68,240.0,2019-01-04,2018-12-30,2019-02-07,30,456.30368,,
35,H1088,801,FLAT,28.614,19.075,240.0,2019-01-05,2019-01-03,2019-03-27,65,545.81205,,
141,H1087,631,FLAT,10.53,15.97,104.549085714286,2019-01-08,2018-12-06,2019-02-14,11,168.1641,,
127,H1087,832,FLAT,6.767,14.288,71.4112094285714,2019-01-08,2019-01-03,2019-02-23,20,96.686896,,
128,H1087,832,FLAT,6.767,14.288,71.4112094285714,2019-01-08,2019-01-03,2019-02-23,20,96.686896,,
125,H1087,822,FLAT,16.086,14.292,132.291617142857,2019-01-08,2019-01-03,2019-02-23,20,229.901112,,
126,H1087,822,FLAT,16.086,14.292,132.291617142857,2019-01-08,2019-01-03,2019-02-23,20,229.901112,,
137,H1088,623,FLAT,13.38,18.79,152.025285714286,2019-01-08,2019-01-05,2019-02-15,19,251.4102,,
138,H1088,633,FLAT,13.38,18.79,152.025285714286,2019-01-08,2019-01-05,2019-02-15,19,251.4102,,
90,H1087,803,CURVED,15.5,14.0,124.642857142857,2019-01-08,2019-01-07,2019-03-01,35,217.0,,
91,H1087,803,CURVED,15.5,15.0,132.928571428571,2019-01-08,2019-01-07,2019-03-01,35,232.5,,
142,H1087,621,CURVED,8.95,15.97,95.7552571428572,2019-01-11,2018-12-09,2019-02-14,10,142.9315,,
82,H1088,293,FLAT,22.5,18.32,240.0,2019-01-12,2019-01-05,2019-03-10,36,412.2,,
83,H1088,293,FLAT,22.5,18.32,240.0,2019-01-12,2019-01-05,2019-03-10,36,412.2,,
84,H1088,283,CURVED,13.7,18.32,149.517828571429,2019-01-13,2019-01-06,2019-03-10,36,250.984,,
85,H1087,283,CURVED,13.7,18.32,149.517828571429,2019-01-13,2019-01-06,2019-03-10,36,250.984,,
115,H1088,183,CURVED,8.82,15.798,93.5340582857143,2019-01-14,2019-01-08,2019-02-24,27,139.33836,,
94,H1087,272,CURVED,14.4,17.28,144.559542857143,2019-01-14,2019-01-08,2019-03-09,39,248.832,,
116,H1088,193,FLAT,15.59,15.978,142.384166857143,2019-01-14,2019-01-08,2019-02-24,27,249.09702,,
93,H1087,262,FLAT,14.6,17.28,146.216685714286,2019-01-14,2019-01-08,2019-03-09,39,252.288,,
80,H1088,101,CURVED,30.66,9.4,240.0,2019-01-15,2019-01-15,2019-03-08,38,288.204,,
102,H1088,642,FLAT,13.412,19.5,160.037641142857,2019-01-21,2019-01-16,2019-03-06,20,261.534,,
103,H1088,642,FLAT,13.412,19.5,160.037641142857,2019-01-21,2019-01-16,2019-03-06,20,261.534,,
104,H1088,652,FLAT,13.412,19.5,160.037641142857,2019-01-21,2019-01-16,2019-03-06,20,261.534,,
105,H1088,652,FLAT,13.412,19.5,160.037641142857,2019-01-21,2019-01-16,2019-03-06,20,261.534,,
7,H1087,801,FLAT,28.614,19.075,240.0,2019-01-21,2019-01-19,2019-04-14,67,545.81205,,
33,H1087,283,FLAT,13.7,18.32,149.517828571429,2019-01-22,2019-01-16,2019-04-01,39,250.984,,
34,H1087,293,FLAT,22.5,18.32,240.0,2019-01-22,2019-01-16,2019-04-01,39,412.2,1.0,832.0
40,H1088,282,FLAT,14.7,19.5,170.382857142857,2019-01-25,2019-01-19,2019-04-01,36,286.65,,
41,H1088,292,FLAT,16.6,19.5,187.374285714286,2019-01-25,2019-01-19,2019-04-01,36,323.7,,
88,H1087,836,CURVED,8.0,21.0,144.285714285714,2019-01-25,2019-01-22,2019-03-05,35,168.0,,
89,H1087,836,CURVED,8.0,21.0,144.285714285714,2019-01-25,2019-01-22,2019-03-05,35,168.0,,
86,H1087,826,CURVED,20.5,21.0,240.0,2019-01-25,2019-01-22,2019-03-05,35,430.5,,
87,H1087,826,CURVED,20.5,21.0,240.0,2019-01-25,2019-01-22,2019-03-05,35,430.5,,
49,H1088,123,FLAT,16.106,12.2,116.640924571429,2019-01-28,2019-01-24,2019-03-26,34,196.4932,,
54,H1087,133,CURVED,24.07,12.2,208.058542857143,2019-01-28,2019-01-24,2019-03-22,34,293.654,,
79,H1088,803,CURVED,15.5,13.0,116.928571428571,2019-01-28,2019-01-27,2019-03-08,35,201.5,,
50,H1088,102,FLAT,19.76,18.47,209.028142857143,2019-01-29,2019-01-29,2019-03-23,47,364.9672,,
36,H1088,801,FLAT,28.614,19.075,240.0,2019-02-01,2019-01-23,2019-03-27,39,545.81205,,
37,H1088,801,FLAT,28.614,19.075,240.0,2019-02-01,2019-01-23,2019-03-27,39,545.81205,,
81,H1088,231,FLAT,14.308,15.97,131.359932571429,2019-02-02,2019-01-19,2019-03-20,24,228.49876,,
67,H1087,834,CURVED,9.215,10.9,58.2074928571429,2019-02-02,2019-01-27,2019-03-23,22,100.4435,,
66,H1087,824,FLAT,15.665,11.094,105.276874571429,2019-02-02,2019-01-27,2019-03-23,22,173.78751,,
59,H1087,122,CURVED,15.531,12.2,111.443417428571,2019-02-02,2019-02-03,2019-03-22,31,189.4782,,
60,H1087,132,CURVED,18.94,12.2,145.018171428571,2019-02-02,2019-02-03,2019-03-22,31,231.068,,
64,H1087,836,CURVED,8.0,21.0,144.285714285714,2019-02-03,2019-01-26,2019-03-15,34,168.0,,
63,H1087,826,CURVED,20.0,21.0,240.0,2019-02-03,2019-01-26,2019-03-15,34,420.0,,
70,H1087,832,FLAT,6.767,14.288,71.4112094285714,2019-02-03,2019-01-28,2019-03-23,21,96.686896,,
71,H1087,833,FLAT,8.709,14.287,79.9900142857143,2019-02-03,2019-01-28,2019-03-23,21,124.425483,,
68,H1087,822,CURVED,16.086,14.292,132.291617142857,2019-02-03,2019-01-28,2019-03-23,21,229.901112,,
69,H1087,823,FLAT,16.231,14.307,133.753031428571,2019-02-03,2019-01-28,2019-03-23,21,232.216917,,
97,H1087,653,FLAT,11.2,17.72,125.553828571429,2019-02-04,2019-02-01,2019-03-10,19,198.464,,
98,H1087,653,FLAT,11.2,17.72,125.553828571429,2019-02-04,2019-02-01,2019-03-10,19,198.464,,
95,H1087,643,CURVED,13.412,17.72,141.108612571429,2019-02-04,2019-02-01,2019-03-10,19,237.66064,,
96,H1087,643,FLAT,13.412,17.72,141.108612571429,2019-02-04,2019-02-01,2019-03-10,19,237.66064,,
57,H1087,111,CURVED,22.2,13.8,195.222857142857,2019-02-09,2019-01-25,2019-03-19,29,306.36,,
73,H1088,292,FLAT,16.6,19.5,187.374285714286,2019-02-09,2019-02-03,2019-03-19,36,323.7,,
74,H1088,292,FLAT,16.6,19.5,187.374285714286,2019-02-09,2019-02-03,2019-03-19,36,323.7,,
110,H1087,834,FLAT,9.215,10.9,58.2074928571429,2019-02-09,2019-02-05,2019-03-05,22,100.4435,,
111,H1087,834,FLAT,9.215,10.9,58.2074928571429,2019-02-09,2019-02-05,2019-03-05,22,100.4435,,
108,H1087,824,FLAT,15.665,11.094,105.276874571429,2019-02-09,2019-02-05,2019-03-05,22,173.78751,,
109,H1087,824,FLAT,15.665,11.094,105.276874571429,2019-02-09,2019-02-05,2019-03-05,22,173.78751,,
112,H1087,833,FLAT,8.709,14.287,79.9900142857143,2019-02-09,2019-02-09,2019-03-03,17,124.425483,,
113,H1087,833,FLAT,8.709,14.287,79.9900142857143,2019-02-09,2019-02-09,2019-03-03,17,124.425483,,
100,H1088,823,FLAT,16.231,14.307,133.753031428571,2019-02-09,2019-02-09,2019-03-10,21,232.216917,,
101,H1088,823,FLAT,16.231,14.307,133.753031428571,2019-02-09,2019-02-09,2019-03-10,21,232.216917,,
45,H1088,273,FLAT,14.5,18.79,160.946885714286,2019-02-10,2019-02-04,2019-03-31,30,272.455,,
42,H1088,263,CURVED,16.6,18.79,179.606885714286,2019-02-10,2019-02-04,2019-04-01,30,311.914,,
77,H1088,282,FLAT,14.7,19.5,170.382857142857,2019-02-11,2019-02-04,2019-03-18,35,286.65,,
78,H1088,282,FLAT,14.7,19.5,170.382857142857,2019-02-11,2019-02-04,2019-03-18,35,286.65,,
72,H1088,112,FLAT,21.0,8.6,147.131428571429,2019-02-11,2019-02-06,2019-03-16,21,180.6,,
58,H1087,221,CURVED,16.0,15.97,146.011685714286,2019-02-12,2019-01-21,2019-03-31,25,255.52,,
22,H1087,143,CURVED,13.809,15.686,124.782593428571,2019-02-12,2019-02-05,2019-04-04,39,216.607974,,
23,H1087,153,CURVED,18.919,15.5,170.908160285714,2019-02-12,2019-02-05,2019-04-04,39,293.2445,,
62,H1087,653,CURVED,11.2,17.72,125.553828571429,2019-02-12,2019-02-06,2019-03-24,19,198.464,,
76,H1088,643,FLAT,13.412,17.72,141.108612571429,2019-02-12,2019-02-06,2019-03-21,19,237.66064,,
61,H1087,652,CURVED,13.412,19.5,160.037641142857,2019-02-12,2019-02-06,2019-03-24,19,261.534,,
75,H1088,642,FLAT,13.412,19.5,160.037641142857,2019-02-12,2019-02-06,2019-03-21,19,261.534,,
48,H1088,803,CURVED,15.5,12.0,109.785714285714,2019-02-12,2019-02-11,2019-03-23,35,186.0,,
13,H1087,124,FLAT,18.618,14.354,157.904925714286,2019-02-16,2019-02-06,2019-04-07,37,267.242772,,
14,H1087,134,CURVED,22.828,14.354,207.758542857143,2019-02-16,2019-02-06,2019-04-07,37,327.673112,,
46,H1088,182,FLAT,25.0,7.3,193.797142857143,2019-02-16,2019-02-10,2019-04-02,21,182.5,,
47,H1088,192,CURVED,13.889,7.3,70.3412345714286,2019-02-16,2019-02-10,2019-04-02,21,101.3897,,
25,H1087,834,CURVED,9.215,10.9,58.2074928571429,2019-02-17,2019-02-11,2019-04-07,22,100.4435,,
24,H1087,824,CURVED,15.665,11.094,105.276874571429,2019-02-17,2019-02-11,2019-04-07,22,173.78751,,
6,H1087,271,CURVED,17.8,16.0,163.668571428571,2019-02-17,2019-02-11,2019-04-18,37,284.8,,
5,H1087,261,CURVED,20.1,16.0,188.574285714286,2019-02-17,2019-02-11,2019-04-18,37,321.6,,
56,H1087,835,CURVED,7.416,16.884,97.1618605714286,2019-02-17,2019-02-17,2019-03-23,27,125.211744,,
55,H1087,825,CURVED,19.167,16.931,186.866471428571,2019-02-17,2019-02-17,2019-03-23,27,324.516477,,
12,H1087,144,FLAT,17.566,15.678,158.389725714286,2019-02-18,2019-02-10,2019-04-09,36,275.399748,,
4,H1087,154,FLAT,19.932,15.976,186.433485714286,2019-02-18,2019-02-10,2019-04-20,47,318.433632,,
29,H1087,832,FLAT,6.767,14.288,71.4112094285714,2019-02-18,2019-02-12,2019-04-07,21,96.686896,,
30,H1087,833,CURVED,8.709,14.287,79.9900142857143,2019-02-18,2019-02-12,2019-04-07,21,124.425483,,
26,H1087,822,CURVED,16.086,14.292,132.291617142857,2019-02-18,2019-02-12,2019-04-07,21,229.901112,,
27,H1087,823,CURVED,16.231,14.307,133.753031428571,2019-02-18,2019-02-12,2019-04-07,21,232.216917,,
51,H1088,632,FLAT,13.38,17.28,136.463657142857,2019-02-19,2019-02-07,2019-03-30,19,231.2064,,
53,H1088,103,FLAT,29.101,15.68,240.0,2019-02-19,2019-02-14,2019-03-27,32,456.30368,,
52,H1088,622,CURVED,13.38,17.28,136.463657142857,2019-02-22,2019-02-10,2019-03-30,17,231.2064,,
19,H1087,836,CURVED,8.0,21.0,144.285714285714,2019-02-23,2019-02-15,2019-04-04,34,168.0,,
18,H1087,826,CURVED,20.0,21.0,240.0,2019-02-23,2019-02-15,2019-04-04,34,420.0,,
43,H1088,623,CURVED,13.38,18.79,152.025285714286,2019-02-24,2019-02-21,2019-04-03,19,251.4102,,
44,H1088,633,FLAT,13.38,18.79,152.025285714286,2019-02-24,2019-02-21,2019-04-03,19,251.4102,,
38,H1088,631,FLAT,10.53,15.97,104.549085714286,2019-02-26,2019-01-24,2019-04-04,11,168.1641,,
39,H1088,621,FLAT,8.95,15.97,95.7552571428572,2019-03-01,2019-01-27,2019-04-04,10,142.9315,,
10,H1087,183,FLAT,8.82,15.798,93.5340582857143,2019-03-02,2019-02-24,2019-04-12,27,139.33836,,
21,H1087,653,CURVED,11.2,17.72,125.553828571429,2019-03-02,2019-02-24,2019-04-09,17,198.464,,
32,H1087,643,FLAT,13.412,17.72,141.108612571429,2019-03-02,2019-02-24,2019-04-06,17,237.66064,,
11,H1087,193,FLAT,15.59,15.978,142.384166857143,2019-03-02,2019-02-24,2019-04-12,27,249.09702,,
20,H1087,652,CURVED,13.412,19.5,160.037641142857,2019-03-02,2019-02-24,2019-04-09,17,261.534,,
31,H1087,642,CURVED,13.412,19.5,160.037641142857,2019-03-02,2019-02-24,2019-04-06,17,261.534,,
2,H1087,272,CURVED,14.4,17.28,144.559542857143,2019-03-04,2019-02-26,2019-04-27,39,248.832,,
1,H1087,262,FLAT,14.6,17.28,146.216685714286,2019-03-04,2019-02-26,2019-04-27,39,252.288,,
9,H1087,835,FLAT,7.416,16.884,97.1618605714286,2019-03-09,2019-03-09,2019-04-12,27,125.211744,1.0,103.0
8,H1087,825,FLAT,19.167,16.931,186.866471428571,2019-03-09,2019-03-09,2019-04-12,27,324.516477,,
