episode,makespan,std_dev_workload,avg_reward,epsilon,best_makespan_so_far,best_std_dev_so_far
823,44887,3057.1481260786281,-2641.013218461575,0.43937093237802488,627,655
824,44927,3120.0365922830629,-2662.368239382979,0.43893156144564688,627,655
825,44880,3056.5834064785972,-2536.707324557397,0.43849262988420118,627,655
826,44958,3107.873586597218,-2685.0313312623489,0.43805413725431702,627,655
827,44907,3132.4821251484509,-2527.025301129062,0.43761608311706268,627,655
828,45032,3123.1184337156401,-2558.4211952276651,0.43717846703394558,627,655
829,44899,3001.3436801807761,-2530.9942035701629,0.43674128856691169,627,655
830,44910,2994.0793359728782,-2527.8896452891258,0.43630454727834478,627,655
831,44825,3012.0022070023169,-2573.527738588316,0.43586824273106639,627,655
832,44897,3028.2944168712352,-2526.2707476479081,0.43543237448833538,627,655
833,44892,3027.3420298561718,-2621.5753099311059,0.43499694211384698,627,655
834,44845,3035.562630250211,-2544.7067979990088,0.43456194517173319,627,655
835,44869,2970.4308494297238,-2570.0198716432692,0.43412738322656153,627,655
836,44909,3048.6052082683791,-2562.665898667909,0.4336932558433349,627,655
837,44906,3066.285088175096,-2629.3887104642399,0.43325956258749149,627,655
838,44852,3008.5750430124381,-2441.5417727943259,0.43282630302490399,627,655
839,44906,3028.222839220889,-2561.697240748988,0.43239347672187922,627,655
840,44809,2935.3811425460249,-2526.4891688059888,0.43196108324515731,627,655
841,44860,3012.1555162178488,-2488.5871930695139,0.43152912216191208,627,655
842,44860,3011.8349409714629,-2617.400420435793,0.4310975930397502,627,655
843,44913,3074.5468168025332,-2613.4050970908179,0.43066649544671037,627,655
844,44782,2903.5099112665039,-2448.616971049908,0.43023582895126372,627,655
845,44928,3019.55563050004,-2535.5272435994411,0.42980559312231248,627,655
846,44872,2999.7375798645371,-2489.8426789481059,0.42937578752919009,627,655
847,44845,2965.0630228501418,-2524.5176220135281,0.42894641174166093,627,655
848,44851,3002.81983704499,-2539.2709981004882,0.42851746532991919,627,655
849,44862,2999.438385102716,-2641.0762308920971,0.42808894786458929,627,655
850,44846,2987.1787412678841,-2539.6005364559692,0.42766085891672467,627,655
851,44849,2944.4773364047628,-2586.0570065497641,0.42723319805780802,627,655
852,44951,3143.8616336707778,-2618.5453327030282,0.4268059648597502,627,655
853,44956,3161.8578505700839,-2627.9957937932431,0.42637915889489042,627,655
854,44831,2926.396047203938,-2571.038947593805,0.42595277973599549,627,655
855,44882,3034.628312693289,-2537.0854204273842,0.42552682695625949,627,655
856,44894,3043.5002431849848,-2622.1485235700352,0.42510130012930331,627,655
857,44838,2968.514290746411,-2458.6030823586061,0.42467619882917401,627,655
858,44885,2953.0135596803589,-2580.2573419419018,0.42425152263034482,627,655
859,44810,3007.51580474512,-2514.971456273071,0.42382727110771451,627,655
860,44854,3059.103282179226,-2595.6208437188352,0.42340344383660672,627,655
861,44949,3026.2049979577041,-2621.93179852803,0.4229800403927701,627,655
862,44907,3077.1213284279661,-2604.6692084016131,0.42255706035237728,627,655
863,44828,2978.9500566967649,-2469.2432655906791,0.42213450329202501,627,655
864,44924,3151.7064854734481,-2572.1466877948201,0.42171236878873292,627,655
865,44862,3062.443479296719,-2516.6053985459021,0.42129065641994418,627,655
866,44909,2981.52966834888,-2382.855878652224,0.42086936576352418,627,655
867,44917,3103.330319940947,-2471.870320302758,0.42044849639776072,627,655
868,44828,2975.7602598135368,-2566.2039040004838,0.42002804790136289,627,655
869,44871,3087.8096218495161,-2540.9833715016098,0.41960801985346158,627,655
870,44874,3068.0373306474471,-2585.9036518861308,0.41918841183360811,627,655
871,44908,3064.352319860709,-2549.7749012133031,0.41876922342177447,627,655
872,44865,3036.051557864942,-2543.0020302359439,0.41835045419835282,627,655
873,44766,2887.1895633971449,-2498.7559694187362,0.4179321037441544,627,872
874,44893,2933.1968721445478,-2408.2469754399099,0.41751417164041033,627,872
875,44927,3082.7938123575332,-2609.1176654081451,0.41709665746876978,627,872
876,44880,2994.6082777017891,-2553.626756893872,0.41667956081130109,627,872
877,44918,3012.5028514465862,-2569.401523749978,0.41626288125048982,627,872
878,44900,3069.2406525650572,-2515.6288330838061,0.41584661836923931,627,872
879,44852,3010.36264048574,-2529.3064226083329,0.41543077175087001,627,872
880,44844,3000.2115913743778,-2484.902213533765,0.41501534097911907,627,872
881,44900,3042.873460515415,-2553.6964811821799,0.41460032563813998,627,872
882,44825,2944.1052363511672,-2505.506108601388,0.41418572531250192,627,872
883,44813,2979.9037979891159,-2491.309399634818,0.41377153958718937,627,872
884,44801,2916.6607688525851,-2470.1707986345309,0.41335776804760221,627,872
885,44822,2933.9632295964389,-2515.191233280394,0.41294441027955459,627,872
886,44794,2930.077426628196,-2508.425203878362,0.41253146586927503,627,872
887,44820,2998.6711148097611,-2546.818554126673,0.41211893440340569,627,872
888,44966,3109.6899743080262,-2526.692491113145,0.41170681546900229,627,872
889,44821,2970.1595943502061,-2463.6252832884179,0.41129510865353341,627,872
890,44833,2989.1182774906702,-2492.2155256940291,0.41088381354487991,627,872
891,44898,3051.8065141110828,-2535.441169437267,0.41047292973133498,627,872
892,44939,3011.7625165388608,-2489.2689308230179,0.41006245680160358,627,872
893,44870,3018.4488409395749,-2465.902912631183,0.40965239434480211,627,872
894,45000,3087.7949913853681,-2521.9842543347941,0.40924274195045718,627,872
895,44894,3069.5485098956401,-2582.1046232737508,0.40883349920850681,627,872
896,44746,2888.8841161044561,-2429.7973102305468,0.40842466570929831,895,872
897,44981,3115.230395247389,-2439.435729298616,0.40801624104358902,895,872
898,44884,3014.7557342038681,-2518.3676425831691,0.40760822480254538,895,872
899,44860,3042.6824545605919,-2427.6968540541352,0.40720061657774281,895,872
900,44956,3045.8528049002548,-2610.1883116936719,0.40679341596116508,895,872
901,45035,3195.3697842296219,-2624.6684645165519,0.40638662254520391,895,872
902,44853,3028.5524626866618,-2476.412854774645,0.40598023592265869,895,872
903,44904,3085.9816402363908,-2592.0729657727602,0.40557425568673611,895,872
904,44873,2988.916335140646,-2493.844570569071,0.40516868143104928,895,872
905,44971,3136.570586242015,-2515.0231392660271,0.4047635127496183,895,872
906,44911,3084.3721850397278,-2500.6220211332561,0.40435874923686871,895,872
907,44860,3064.6752959662658,-2565.4285886390448,0.40395439048763182,895,872
908,44861,2970.1099282815248,-2587.8725793251542,0.40355043609714419,895,872
909,44790,2943.0492716791168,-2443.0609318760239,0.40314688566104712,895,872
910,44922,2974.8587950740698,-2426.6493890715651,0.402743738775386,895,872
911,44826,3028.6239083506612,-2482.7920096807402,0.40234099503661058,895,872
912,44907,3039.9513509924718,-2457.1368129659832,0.40193865404157397,895,872
913,44808,2949.6681622306141,-2447.0526199515639,0.40153671538753238,895,872
914,44919,3088.3375829827019,-2512.6836650144342,0.40113517867214488,895,872
915,44829,2969.49654102151,-2516.3866939651139,0.40073404349347269,895,872
916,44832,2944.8292911615999,-2531.0217835090052,0.40033330944997919,895,872
917,44829,2960.2989945916952,-2397.2881817347288,0.39993297614052931,895,872
918,44826,2973.0023466779112,-2598.1628793641962,0.3995330431643887,895,872
919,44835,2960.393026786568,-2506.1898814918131,0.39913351012122428,895,872
920,44952,3139.045478191651,-2514.2709066145121,0.39873437661110311,895,872
921,44871,3094.3321056467889,-2580.2288210625752,0.39833564223449203,895,872
922,44869,3022.0451729925289,-2561.6620342391152,0.39793730659225751,895,872
923,44913,3018.1741350512079,-2598.6777134525269,0.39753936928566519,895,872
924,44889,3009.907544148974,-2475.5858355546379,0.39714182991637959,895,872
925,44881,2974.448593045011,-2429.6378552583542,0.39674468808646318,895,872
926,44856,3009.7737360967262,-2558.1776690803408,0.3963479433983767,895,872
927,44818,2941.5830970418492,-2403.9382071548548,0.39595159545497832,895,872
928,44832,2999.0838788177489,-2448.9033329084618,0.39555564385952341,895,872
929,44874,3136.4211162045822,-2526.9919186193811,0.39516008821566379,895,872
930,44968,3113.1697520981529,-2697.2812451010818,0.39476492812744818,895,872
931,44834,2973.6751070696641,-2529.6211840182791,0.39437016319932072,895,872
932,44836,2959.9488023925451,-2502.0464580127782,0.3939757930361214,895,872
933,44828,2993.3994173048009,-2448.60925596983,0.39358181724308527,895,872
934,44859,3035.159164809616,-2617.4080566051448,0.39318823542584219,895,872
935,44850,2981.0599588474302,-2489.943883226787,0.39279504719041641,895,872
936,44890,3045.4229807696729,-2613.5208781252818,0.39240225214322588,895,872
937,44936,3134.4203339849701,-2506.722772219628,0.39200984989108267,895,872
938,44806,2987.4233630713952,-2566.5860654587841,0.39161784004119171,895,872
939,44855,2971.1725393034999,-2434.4768929910801,0.39122622220115039,895,872
940,44856,2938.0995668365581,-2617.6057763741042,0.39083499597894927,895,872
941,44797,2925.768563011507,-2504.5649554212491,0.3904441609829703,895,872
942,44841,3007.3267336192589,-2557.3434673831212,0.39005371682198731,895,872
943,44884,3030.3111301758272,-2459.3205831757159,0.38966366310516531,895,872
944,44902,3089.044816985579,-2405.677842577828,0.38927399944206009,895,872
945,44950,3119.9679017152762,-2552.0548602009371,0.3888847254426181,895,872
946,44879,3019.253187496724,-2474.613079543451,0.38849584071717552,895,872
947,44862,2961.967854569165,-2526.8284613622309,0.38810734487645832,895,872
948,44876,3014.4932434511252,-2585.505739748492,0.38771923753158188,895,872
949,44798,3008.2537490192271,-2494.5725320993411,0.38733151829405033,895,872
950,44910,3093.3571410387758,-2579.684977099871,0.38694418677575632,895,872
951,44872,3009.817410797828,-2582.6085392433461,0.3865572425889805,895,872
952,44857,3025.1796301549998,-2365.2504631978491,0.38617068534639148,895,872
953,44852,2975.9216062401829,-2541.7323539707731,0.38578451466104507,895,872
954,44853,2945.9592521992549,-2522.295169705405,0.38539873014638409,895,872
955,44870,2980.5933903600639,-2495.9503540379778,0.38501333141623773,895,872
956,44886,3083.4255134776172,-2591.9121253403359,0.38462831808482151,895,872
957,44938,3092.599342926912,-2572.388207058932,0.38424368976673667,895,872
958,44951,3091.7340932857242,-2569.3352717274452,0.38385944607696992,895,872
959,45024,3189.3944924745492,-2554.1737191523762,0.38347558663089287,895,872
960,44846,3029.6068123181039,-2501.7271109955991,0.38309211104426211,895,872
961,44763,2908.2902354317339,-2445.4696021886789,0.38270901893321779,895,872
962,44929,3089.2482317994968,-2602.4260920356919,0.38232630991428462,895,872
963,44862,3034.8232425124052,-2575.6263967946329,0.38194398360437032,895,872
964,44769,2923.3552926529678,-2423.0571159324759,0.3815620396207659,895,872
965,44830,2963.9943659810979,-2502.008547476481,0.38118047758114509,895,872
966,44863,2989.460181978332,-2535.1494454484509,0.38079929710356403,895,872
967,44771,2903.2515988560872,-2464.7415570872258,0.38041849780646048,895,872
968,44931,3029.0281066067241,-2583.366347403492,0.38003807930865402,895,872
969,44900,3042.9092434528829,-2517.7414589807959,0.37965804122934538,895,872
970,44865,2977.3027627459128,-2564.579143859869,0.37927838318811602,895,872
971,44956,3135.475042728197,-2664.2334210586878,0.37889910480492789,895,872
972,44906,3010.082102623594,-2579.0331994125941,0.37852020570012301,895,872
973,44850,2961.2539736763561,-2542.1276859992358,0.37814168549442279,895,872
974,44873,2991.3238846202512,-2509.897650084466,0.3777635438089284,895,872
975,44893,3033.2615510955111,-2543.8698283328931,0.37738578026511949,895,872
976,44860,2994.1235591318582,-2519.4608784294819,0.37700839448485429,895,872
977,44847,2993.362460740233,-2502.8805956862238,0.3766313860903695,895,872
978,44887,3055.5402025785411,-2595.4349426352851,0.37625475470427922,895,872
979,44866,2961.7571152065539,-2533.4423037895122,0.3758784999495749,895,872
980,44828,3004.8089992005571,-2550.4288190606799,0.37550262144962532,895,872
981,44906,3072.3442671406301,-2531.3633416239968,0.37512711882817568,895,872
982,44834,2983.6276752364552,-2544.3031701919558,0.37475199170934748,895,872
983,44885,3013.5507343617428,-2573.727644040046,0.37437723971763809,895,872
984,44839,3030.2069795992861,-2569.6394931440441,0.37400286247792047,895,872
985,44808,2944.3637045507389,-2479.463515290824,0.37362885961544262,895,872
986,44868,3059.3585003357239,-2442.091676072379,0.37325523075582723,895,872
987,44816,2940.9103969682569,-2515.0688828742609,0.37288197552507141,895,872
988,44830,3051.9432752195598,-2479.147155585415,0.37250909354954631,895,872
989,44880,2946.3788928559588,-2520.5007602267042,0.37213658445599668,895,872
990,44868,3002.0628718351909,-2581.4523286631638,0.37176444787154073,895,872
991,44874,2999.8073376384582,-2557.1136253866662,0.37139268342366921,895,872
992,44909,2972.1032090653312,-2569.41954128926,0.37102129074024548,895,872
993,44845,3022.8308339693681,-2573.8679134728168,0.3706502694495053,895,872
994,44856,3014.9118186127671,-2497.5672956155222,0.37027961918005581,895,872
995,44832,2992.9243843957179,-2547.6043434170861,0.36990933956087568,895,872
996,44892,3028.1330303336549,-2504.7406197181549,0.36953943022131491,895,872
997,44943,3098.6479835559999,-2511.259029747348,0.36916989079109352,895,872
998,44826,2932.818709373355,-2552.142273844282,0.36880072090030241,895,872
999,44867,3020.3097466385161,-2499.1770092597021,0.36843192017940207,895,872
1000,44786,2964.4717756174568,-2519.632312960191,0.36806348825922269,895,872
1001,44761,2868.808062186652,-2460.988880311666,0.36769542477096351,895,1000
1002,44906,2981.2542453894062,-2499.403063489257,0.36732772934619262,895,1000
1003,44866,3072.550479983865,-2549.5221095600009,0.3669604016168464,895,1000
1004,44922,3027.4312673200602,-2606.081427886335,0.36659344121522958,895,1000
1005,44856,3004.2082542413718,-2513.6225571600148,0.36622684777401432,895,1000
1006,44857,2929.8850897281491,-2532.1640708331388,0.36586062092624028,895,1000
1007,44836,2969.5844652540618,-2477.4705024732439,0.36549476030531408,895,1000
1008,44862,3040.420931203435,-2547.7128560758488,0.36512926554500869,895,1000
1009,44808,2970.3220804689381,-2432.6046304922102,0.36476413627946369,895,1000
1010,44855,3015.4953373919088,-2601.7440332363858,0.3643993721431843,895,1000
1011,44829,2980.2574125517208,-2470.2513985192791,0.36403497277104108,895,1000
1012,44922,3034.7635598745492,-2611.3325535953231,0.36367093779827009,895,1000
1013,44862,3015.696674785509,-2546.2578452025109,0.36330726686047182,895,1000
1014,44816,2949.4616519380061,-2467.4396554946852,0.36294395959361142,895,1000
1015,44890,3028.6265410276669,-2590.195362312299,0.36258101563401768,895,1000
1016,44831,2971.290390967255,-2413.1321128330542,0.36221843461838371,895,1000
1017,44789,2925.3679412344009,-2443.3638587878409,0.36185621618376529,895,1000
1018,44789,2963.6100037104552,-2567.2584372929368,0.36149435996758161,895,1000
1019,44883,2966.3215205962342,-2492.3161062649988,0.36113286560761398,895,1000
1020,44803,2953.65956500742,-2465.3438785306262,0.36077173274200641,895,1000
1021,44811,2986.8911925514722,-2410.539350205021,0.36041096100926429,895,1000
1022,44773,2920.4900108465781,-2530.3383909538079,0.36005055004825509,895,1000
1023,44848,2951.4551743458101,-2487.2229599461371,0.35969049949820692,895,1000
1024,44868,3061.466962465573,-2641.135052630319,0.35933080899870867,895,1000
1025,44920,3092.737318222808,-2565.8203197579328,0.35897147818970998,895,1000
1026,44881,2982.1742690019441,-2447.7637458483141,0.35861250671152028,895,1000
1027,44943,3029.5828391953919,-2586.6939181998732,0.35825389420480869,895,1000
1028,44855,3020.004743235118,-2493.41608838915,0.35789564031060389,895,1000
1029,44770,2898.6424839916649,-2415.9412288732442,0.35753774467029342,895,1000
1030,44771,2891.7638610365598,-2420.065530186871,0.35718020692562308,895,1000
1031,44903,2990.04138378371,-2506.5312480932448,0.35682302671869748,895,1000
1032,44813,2973.239196176537,-2446.7009959874258,0.35646620369197879,895,1000
1033,44899,3121.1574320369282,-2550.8014657882131,0.35610973748828678,895,1000
1034,44889,3083.196293914616,-2638.8645319288212,0.35575362775079861,895,1000
1035,44976,3095.4251242921318,-2547.0569607857678,0.35539787412304769,895,1000
1036,44989,3140.481909830592,-2580.9289625618562,0.35504247624892471,895,1000
1037,44882,3040.2987224813078,-2446.8003259804809,0.35468743377267581,895,1000
1038,44860,3013.940906523273,-2506.2578260180262,0.35433274633890322,895,1000
1039,44850,3006.429580396486,-2387.3324521049699,0.35397841359256432,895,1000
1040,44829,3016.346982206941,-2573.2518431078852,0.35362443517897169,895,1000
1041,44858,2993.6019168206581,-2552.9354355752612,0.35327081074379268,895,1000
1042,44865,2966.4847240795052,-2417.7909919651479,0.35291753993304897,895,1000
1043,44750,2877.7453691395222,-2542.7211302802339,0.35256462239311592,895,1000
1044,44836,2979.9806150346262,-2624.0770285645131,0.35221205777072279,895,1000
1045,44934,3055.7022486169549,-2481.6172650766389,0.35185984571295209,895,1000
1046,44902,3065.9110174089669,-2537.283253582711,0.35150798586723908,895,1000
1047,44824,2902.941827418284,-2559.0943606918941,0.35115647788137189,895,1000
1048,44803,2911.025295028976,-2474.0393045103051,0.35080532140349052,895,1000
1049,44909,3051.098346068391,-2477.7764962025831,0.35045451608208711,895,1000
1050,44811,2998.8685382370491,-2540.2840852772251,0.35010406156600499,895,1000
1051,44917,3073.02644264027,-2496.6695790359322,0.34975395750443899,895,1000
1052,44906,2973.9459974244151,-2430.2682765441559,0.34940420354693458,895,1000
1053,44887,3033.9978885087371,-2551.4475376992482,0.34905479934338762,895,1000
1054,44861,3008.6379911560989,-2531.437069088292,0.34870574454404418,895,1000
1055,44819,2938.7081219963961,-2488.0404647914252,0.3483570387995002,895,1000
1056,44864,2962.63936862216,-2534.5602299238021,0.34800868176070071,895,1000
1057,44788,2915.1485304260909,-2474.939589524417,0.34766067307894,895,1000
1058,44791,2986.5110664623899,-2408.9633628076299,0.34731301240586099,895,1000
1059,44865,2980.3528036610719,-2489.4141990505618,0.34696569939345517,895,1000
1060,44786,2918.118500072268,-2506.2403812825542,0.34661873369406171,895,1000
1061,44795,2968.5575443546431,-2398.6942987784059,0.34627211496036758,895,1000
1062,44888,3012.326886866128,-2525.844249459301,0.34592584284540728,895,1000
1063,44905,3014.8221664459161,-2469.5362873414861,0.34557991700256191,895,1000
1064,44779,2886.1550059289639,-2473.4013289769532,0.34523433708555928,895,1000
1065,44805,2963.2763539691,-2597.2798983064908,0.34488910274847367,895,1000
1066,44793,2919.6530527178688,-2504.4651260248861,0.34454421364572518,895,1000
1067,44852,2963.4835264916428,-2528.2178282447539,0.34419966943207952,895,1000
1068,44807,2932.0331732323461,-2442.3753457934972,0.34385546976264753,895,1000
1069,44883,3039.685252428334,-2494.7709915409168,0.34351161429288479,895,1000
1070,44810,2964.9584304035898,-2439.3206431935141,0.34316810267859188,895,1000
1071,44966,3100.1576144236342,-2568.852271552003,0.34282493457591329,895,1000
1072,44880,3026.0535794481461,-2454.9753606198942,0.34248210964133741,895,1000
1073,44794,2956.5540710650462,-2512.1779457581142,0.34213962753169608,895,1000
1074,44801,2892.5157999920648,-2476.0861629332621,0.34179748790416442,895,1000
1075,44848,3010.101329610774,-2496.9725460603331,0.34145569041626023,895,1000
1076,44851,3000.6602399389012,-2552.6854090115849,0.34111423472584401,895,1000
1077,44818,2933.774849961515,-2481.9623924339739,0.34077312049111808,895,1000
1078,44854,3034.6633055926982,-2447.6515990965572,0.340432347370627,895,1000
1079,44875,3064.9951422063641,-2520.2834387362759,0.34009191502325642,895,1000
1080,44824,2965.3000895132209,-2468.433993883255,0.3397518231082331,895,1000
1081,44836,2982.4227053787899,-2492.9042867873759,0.33941207128512491,895,1000
1082,44871,3021.491797774228,-2576.3445024416342,0.33907265921383972,895,1000
1083,44818,3006.7212177646761,-2538.293032580284,0.33873358655462588,895,1000
1084,44869,3071.2224196520178,-2552.1223186916482,0.33839485296807131,895,1000
1085,44843,2995.394440964923,-2477.932891737717,0.33805645811510321,895,1000
1086,44881,2981.9376983999541,-2525.1911650561492,0.33771840165698808,895,1000
1087,44837,3002.0949597185459,-2507.3076357803811,0.33738068325533122,895,1000
1088,44890,3013.7722096328389,-2577.0983697477282,0.33704330257207582,895,1000
1089,44790,2883.9201138830872,-2419.4891964536482,0.33670625926950382,895,1000
1090,44799,2950.2281034637881,-2483.2127778558679,0.33636955301023419,895,1000
1091,44826,2969.8136680785528,-2599.6940575448871,0.33603318345722399,895,1000
1092,44767,2915.3526672724752,-2604.7654053890151,0.33569715027376679,895,1000
1093,44790,2907.403697615528,-2542.041075771841,0.33536145312349303,895,1000
1094,44860,2963.265812953397,-2501.0397000702701,0.33502609167036951,895,1000
1095,44826,2974.7845776781942,-2455.7987727522791,0.33469106557869921,895,1000
1096,44864,3001.920636054107,-2554.1943108643618,0.33435637451312039,895,1000
1097,44846,2905.1799875948918,-2495.2848665040742,0.33402201813860732,895,1000
1098,44858,3014.594293134659,-2498.311835254633,0.33368799612046868,895,1000
1099,44881,2971.7547762194622,-2457.1655975347762,0.33335430812434819,895,1000
1100,44979,3063.4607442422248,-2410.3126832615571,0.33302095381622387,895,1000
1101,44850,2937.1674638912132,-2425.2666062779008,0.33268793286240772,895,1000
1102,44799,2955.4463473425271,-2517.7217151294449,0.33235524492954532,895,1000
1103,44818,2997.8636368610341,-2600.277095599251,0.33202288968461569,895,1000
1104,44841,2963.9148319506298,-2491.3915886754421,0.33169086679493109,895,1000
1105,44810,3006.5811542017759,-2474.8551326232332,0.33135917592813618,895,1000
1106,44904,3003.0520614752891,-2491.2972203685208,0.3310278167522081,895,1000
1107,44901,3052.9120121220922,-2567.2882658132089,0.3306967889354559,895,1000
1108,44851,3008.0300142738829,-2590.7203127107091,0.33036609214652052,895,1000
1109,44832,2944.679302961355,-2569.730683715411,0.33003572605437392,895,1000
1110,44904,3026.4773153004789,-2452.0787704130639,0.32970569032831948,895,1000
1111,44823,2997.9351235121312,-2430.8362034470588,0.32937598463799123,895,1000
1112,44815,2919.0376098718361,-2444.635957316134,0.32904660865335322,895,1000
1113,44818,2985.853916699074,-2477.4499215210071,0.32871756204469987,895,1000
1114,44835,3007.645175147275,-2541.5383862791841,0.32838884448265521,895,1000
1115,44899,2977.4944324338198,-2438.6607243798771,0.32806045563817249,895,1000
1116,44798,2928.2123377787161,-2508.3339290152931,0.32773239518253428,895,1000
1117,44841,2969.5064587943261,-2532.952934592256,0.32740466278735181,895,1000
1118,44880,2971.2726469078771,-2462.691906863301,0.32707725812456451,895,1000
1119,44848,3102.0606821129882,-2576.444971078854,0.32675018086643992,895,1000
1120,44795,2963.8150291791148,-2538.2266041659232,0.32642343068557339,895,1000
1121,44858,3031.06852866184,-2523.5679497177671,0.32609700725488788,895,1000
1122,44813,2974.9815422095821,-2451.3157303124481,0.32577091024763299,895,1000
1123,44899,2992.2686532952612,-2466.3742032493142,0.32544513933738528,895,1000
1124,44773,2857.847610267841,-2392.1830148573081,0.32511969419804793,895,1123
1125,44823,2996.7278994051221,-2510.6113665346061,0.32479457450384991,895,1123
1126,44880,2934.323541628477,-2488.7188225845698,0.324469779929346,895,1123
1127,44838,2982.2734699881648,-2558.6728026925562,0.32414531014941672,895,1123
1128,44957,3026.4629187406999,-2530.1675562851678,0.32382116483926732,895,1123
1129,44856,2972.999150334374,-2534.2410710650402,0.32349734367442801,895,1123
1130,44897,3012.2535107805779,-2501.131502195899,0.32317384633075358,895,1123
1131,44821,2964.6801189061721,-2485.559774980165,0.32285067248442278,895,1123
1132,44862,2977.6490810871228,-2517.4585356939592,0.3225278218119384,895,1123
1133,44911,3038.8007028353222,-2547.5580291474571,0.32220529399012648,895,1123
1134,44897,3003.7102492108052,-2480.308892098572,0.32188308869613641,895,1123
1135,44884,2988.6426886966142,-2507.972910362841,0.32156120560744023,895,1123
1136,44848,2996.361619459391,-2374.5567875170018,0.32123964440183278,895,1123
1137,44878,3030.5146842393169,-2507.0416450972762,0.32091840475743089,895,1123
1138,44835,2980.8050330702549,-2553.3179235643288,0.32059748635267349,895,1123
1139,44934,3102.516458739829,-2473.6955754220239,0.32027688886632077,895,1123
1140,44844,2972.0141535996258,-2552.7232033454952,0.31995661197745451,895,1123
1141,44845,3015.5448985850062,-2413.211391334773,0.31963665536547697,895,1123
1142,44788,2958.8307450971361,-2528.1095793219729,0.31931701871011148,895,1123
1143,44842,3006.9313644360059,-2468.0677596444011,0.3189977016914014,895,1123
1144,44756,2930.8849787251802,-2511.6241573699099,0.31867870398970999,895,1123
1145,44958,3041.3052891615039,-2485.6448481484949,0.31836002528572033,895,1123
1146,44832,2932.3290199620428,-2488.483732867965,0.31804166526043448,895,1123
1147,44867,3018.142344622675,-2457.8391330545228,0.31772362359517409,895,1123
1148,44828,2940.5263360878312,-2506.0724646771582,0.31740589997157892,895,1123
1149,44835,2900.0120755732669,-2543.615342791169,0.31708849407160727,895,1123
1150,44872,2976.717253561741,-2594.35223154096,0.31677140557753569,895,1123
1151,44833,2934.11769656858,-2467.6151119182282,0.31645463417195818,895,1123
1152,44774,2865.7013987057721,-2409.2184368296998,0.31613817953778628,895,1123
1153,44860,3052.7813975661002,-2543.0002472980709,0.31582204135824848,895,1123
1154,44845,2890.0990900558131,-2433.7947156514201,0.31550621931689021,895,1123
1155,44814,2914.9152679503081,-2476.0820186312471,0.31519071309757329,895,1123
1156,44851,3053.5693539445201,-2444.2447751538648,0.3148755223844758,895,1123
1157,44804,2942.937979342375,-2490.188357994633,0.31456064686209129,895,1123
1158,44838,3011.3166557236709,-2558.184179291191,0.31424608621522931,895,1123
1159,44813,2907.4581471470592,-2474.426534269232,0.31393184012901398,895,1123
1160,44849,2932.8904213703422,-2514.5652992383621,0.31361790828888497,895,1123
1161,44788,2925.5451798309282,-2498.2730788964568,0.31330429038059621,895,1123
1162,44918,3023.950494636334,-2610.3535739345061,0.31299098609021547,895,1123
1163,44968,3074.7982283911292,-2577.084500670655,0.31267799510412531,895,1123
1164,44817,2945.2701838035268,-2512.5350388007619,0.31236531710902121,895,1123
1165,44858,2999.9130923449829,-2607.5631398121609,0.31205295179191211,895,1123
1166,44950,3073.4512715972401,-2542.915856081268,0.31174089884012018,895,1123
1167,44861,3025.9945611270632,-2530.8405391256219,0.31142915794128012,895,1123
1168,44832,2902.6232703335859,-2426.6290578343128,0.31111772878333882,895,1123
1169,44958,3011.6373842715129,-2477.916539666689,0.31080661105455543,895,1123
1170,44848,2956.1225238321808,-2505.4010191547818,0.31049580444350089,895,1123
1171,44845,2988.5775806406218,-2405.7139374322201,0.31018530863905741,895,1123
1172,44873,2954.0767117995451,-2571.8850264605931,0.30987512333041828,895,1123
1173,44878,2950.6857781944791,-2494.718909164425,0.30956524820708792,895,1123
1174,44842,2981.031897325895,-2471.6093371950269,0.30925568295888078,895,1123
1175,44834,2962.29215642077,-2456.6804021516168,0.30894642727592198,895,1123
1176,44954,3086.1986093703149,-2558.8804535622139,0.30863748084864612,895,1123
1177,44829,3009.0178514785939,-2554.51992353061,0.30832884336779742,895,1123
1178,44853,2998.913362762893,-2503.1421355558841,0.30802051452442958,895,1123
1179,44844,3004.0495156519301,-2542.4883102896888,0.30771249400990519,895,1123
1180,44897,3014.4272607622929,-2461.0560539853359,0.30740478151589529,895,1123
1181,44785,2917.028148768331,-2443.1401545235649,0.30709737673437942,895,1123
1182,44905,2972.6712977298498,-2455.841058842655,0.30679027935764502,895,1123
1183,44833,2943.7057282693759,-2468.0334343642521,0.30648348907828732,895,1123
1184,44929,3012.1618309824948,-2620.643884081052,0.30617700558920902,895,1123
1185,44818,2943.3410730992941,-2510.382875141308,0.3058708285836198,895,1123
1186,44812,2932.476017281524,-2522.9519020044181,0.30556495775503623,895,1123
1187,44837,2973.0380150620658,-2469.9794757363261,0.30525939279728109,895,1123
1188,44778,2927.4508906050178,-2535.8949230567591,0.30495413340448391,895,1123
1189,44918,3103.771226375301,-2505.8667166321229,0.30464917927107937,895,1123
1190,44965,3150.1682658789259,-2594.9040113803758,0.30434453009180829,895,1123
1191,44881,2985.0993459343858,-2477.971271553452,0.30404018556171652,895,1123
1192,44825,2921.008406711604,-2519.822086996443,0.30373614537615468,895,1123
1193,44808,2947.5260770491232,-2456.73411167212,0.30343240923077858,895,1123
