seq_id,ship_id,block_id,block_type,length_m,width_m,weight_ton,assembly_start_date,earliest_start_date,due_date,lead_time_days,block_output_value,is_combined,combined_block_id,block_area_m2,aspect_ratio,density_ton_per_m2,est_dt,due_dt,total_window_days,slack_days,urgency_ratio,cluster_id,cluster_name
688,H1087,231,FLAT,14.308,15.97,131.359932571429,2018-06-17,2018-06-13,2018-08-16,14,228.49876,,,228.49876,0.8959298685034439,0.5748824745107107,2018-06-13,2018-08-16,64,50,0.21875,3,Type-D (Long-lead Urgent)
689,H1087,231,FLAT,14.308,15.97,131.359932571429,2018-06-17,2018-06-13,2018-08-16,14,228.49876,,,228.49876,0.8959298685034439,0.5748824745107107,2018-06-13,2018-08-16,64,50,0.21875,3,Type-D (Long-lead Urgent)
670,H1087,835,FLAT,17.0,17.3,168.082857142857,2018-06-19,2018-06-12,2018-08-13,40,294.1,,,294.1,0.9826589595375722,0.5715160052460285,2018-06-12,2018-08-13,62,22,0.6451612903225806,1,Type-B (Small Light)
735,H1087,832,FLAT,13.0,10.3,78.5971428571429,2018-06-19,2018-06-12,2018-07-29,22,133.9,,,133.9,1.262135922330097,0.5869838898965115,2018-06-12,2018-07-29,47,25,0.46808510638297873,0,Type-A (Standard Medium)
734,H1087,822,FLAT,12.6,10.3,75.6714285714286,2018-06-19,2018-06-12,2018-07-29,22,129.78,,,129.78,1.2233009708737863,0.5830746538097442,2018-06-12,2018-07-29,47,25,0.46808510638297873,0,Type-A (Standard Medium)
669,H1087,825,FLAT,18.455,17.3,182.822007142857,2018-06-19,2018-06-12,2018-08-13,40,319.2715,,,319.2715,1.0667630057803468,0.5726223829651472,2018-06-12,2018-08-13,62,22,0.6451612903225806,1,Type-B (Small Light)
716,H1087,834,FLAT,25.0,13.72,232.353828571429,2018-06-20,2018-06-15,2018-07-30,26,343.0,,,343.0,1.8221574344023324,0.6774164098292391,2018-06-15,2018-07-30,45,19,0.5777777777777777,2,Type-C (Large Heavy)
710,H1088,834,FLAT,24.0,13.72,218.353828571429,2018-06-23,2018-06-18,2018-08-01,25,329.28,,,329.28000000000003,1.749271137026239,0.6631250867694028,2018-06-18,2018-08-01,44,19,0.5681818181818182,2,Type-C (Large Heavy)
665,H1088,832,FLAT,6.662,14.583,73.4417522857143,2018-06-25,2018-06-18,2018-08-16,35,97.151946,,,97.151946,0.45683329904683534,0.755947310470902,2018-06-18,2018-08-16,59,24,0.5932203389830508,0,Type-A (Standard Medium)
664,H1088,822,CURVED,16.055,14.575,134.341042857143,2018-06-25,2018-06-18,2018-08-16,35,234.001625,,,234.001625,1.1015437392795884,0.574103033930397,2018-06-18,2018-08-16,59,24,0.5932203389830508,1,Type-B (Small Light)
723,H1088,182,FLAT,18.0,14.248,150.573001142857,2018-06-26,2018-06-19,2018-08-02,19,256.464,,,256.464,1.2633352049410445,0.5871116458561709,2018-06-19,2018-08-02,44,25,0.4318181818181818,3,Type-D (Long-lead Urgent)
724,H1088,192,FLAT,10.441,14.248,89.1485671428571,2018-06-26,2018-06-19,2018-08-02,19,148.763368,,,148.763368,0.7328046041549692,0.599264243216496,2018-06-19,2018-08-02,44,25,0.4318181818181818,0,Type-A (Standard Medium)
690,H1087,143,FLAT,14.606,16.186,135.806237714286,2018-06-26,2018-06-21,2018-08-05,26,236.412716,,,236.412716,0.9023847769677499,0.5744455713384131,2018-06-21,2018-08-05,45,19,0.5777777777777777,1,Type-B (Small Light)
691,H1088,153,CURVED,19.167,16.07,178.748225428571,2018-06-26,2018-06-21,2018-08-05,26,308.01369,,,308.01369000000005,1.1927193528313629,0.5803255869197599,2018-06-21,2018-08-05,45,19,0.5777777777777777,1,Type-B (Small Light)
717,H1087,182,FLAT,17.0,14.248,140.573001142857,2018-06-27,2018-06-20,2018-08-03,19,242.216,,,242.21599999999998,1.193149915777653,0.5803621608104214,2018-06-20,2018-08-03,44,25,0.4318181818181818,3,Type-D (Long-lead Urgent)
718,H1087,192,CURVED,10.441,14.248,89.1485671428571,2018-06-27,2018-06-20,2018-08-03,19,148.763368,,,148.763368,0.7328046041549692,0.599264243216496,2018-06-20,2018-08-03,44,25,0.4318181818181818,0,Type-A (Standard Medium)
672,H1087,122,FLAT,15.531,12.2,111.443417428571,2018-06-27,2018-06-20,2018-08-14,17,189.4782,,,189.4782,1.273032786885246,0.5881595741809401,2018-06-20,2018-08-14,55,38,0.3090909090909091,3,Type-D (Long-lead Urgent)
673,H1087,122,CURVED,15.531,12.2,111.443417428571,2018-06-27,2018-06-20,2018-08-14,17,189.4782,,,189.4782,1.273032786885246,0.5881595741809401,2018-06-20,2018-08-14,55,38,0.3090909090909091,3,Type-D (Long-lead Urgent)
674,H1087,132,FLAT,18.94,12.2,145.018171428571,2018-06-27,2018-06-20,2018-08-14,17,231.068,,,231.068,1.5524590163934429,0.6275995439808671,2018-06-20,2018-08-14,55,38,0.3090909090909091,3,Type-D (Long-lead Urgent)
675,H1088,132,FLAT,18.94,12.2,145.018171428571,2018-06-27,2018-06-20,2018-08-14,17,231.068,,,231.068,1.5524590163934429,0.6275995439808671,2018-06-20,2018-08-14,55,38,0.3090909090909091,3,Type-D (Long-lead Urgent)
481,H1087,836,FLAT,6.45,21.691,146.314851714286,2018-06-29,2018-06-22,2018-09-26,54,139.90695,,,139.90695,0.29735835138997746,1.0458011679497408,2018-06-22,2018-09-26,96,42,0.5625,1,Type-B (Small Light)
480,H1087,826,FLAT,20.852,21.691,240.0,2018-06-29,2018-06-22,2018-09-26,54,452.300732,,,452.300732,0.9613203632843115,0.5306204103158516,2018-06-22,2018-09-26,96,42,0.5625,2,Type-C (Large Heavy)
676,H1088,103,FLAT,29.101,15.68,240.0,2018-06-29,2018-06-22,2018-08-14,16,456.30368,,,456.30368,1.8559311224489796,0.5259655148956941,2018-06-22,2018-08-14,53,37,0.3018867924528302,2,Type-C (Large Heavy)
677,H1088,103,FLAT,29.101,15.68,240.0,2018-06-29,2018-06-22,2018-08-14,16,456.30368,,,456.30368,1.8559311224489796,0.5259655148956941,2018-06-22,2018-08-14,53,37,0.3018867924528302,2,Type-C (Large Heavy)
639,H1087,271,FLAT,15.2,18.8,166.994285714286,2018-07-02,2018-06-25,2018-08-23,34,285.76,,,285.76,0.8085106382978723,0.5843864981602954,2018-06-25,2018-08-23,59,25,0.576271186440678,1,Type-B (Small Light)
640,H1087,271,FLAT,15.2,18.8,166.994285714286,2018-07-02,2018-06-25,2018-08-23,34,285.76,,,285.76,0.8085106382978723,0.5843864981602954,2018-06-25,2018-08-23,59,25,0.576271186440678,1,Type-B (Small Light)
637,H1087,261,CURVED,20.5,18.8,221.054285714286,2018-07-02,2018-06-25,2018-08-23,34,385.4,,,385.40000000000003,1.0904255319148937,0.5735710578990295,2018-06-25,2018-08-23,59,25,0.576271186440678,2,Type-C (Large Heavy)
638,H1087,261,FLAT,20.5,18.8,221.054285714286,2018-07-02,2018-06-25,2018-08-23,34,385.4,,,385.40000000000003,1.0904255319148937,0.5735710578990295,2018-06-25,2018-08-23,59,25,0.576271186440678,2,Type-C (Large Heavy)
616,H1088,632,FLAT,13.38,17.28,136.463657142857,2018-07-02,2018-06-28,2018-08-31,14,231.2064,,,231.20640000000003,0.7743055555555556,0.5902243931952444,2018-06-28,2018-08-31,64,50,0.21875,3,Type-D (Long-lead Urgent)
617,H1088,632,FLAT,13.38,17.28,136.463657142857,2018-07-02,2018-06-28,2018-08-31,14,231.2064,,,231.20640000000003,0.7743055555555556,0.5902243931952444,2018-06-28,2018-08-31,64,50,0.21875,3,Type-D (Long-lead Urgent)
585,H1088,111,FLAT,22.2,13.8,195.222857142857,2018-07-03,2018-06-26,2018-08-30,25,306.36,,,306.36,1.6086956521739129,0.6372335067987237,2018-06-26,2018-08-30,65,40,0.38461538461538464,3,Type-D (Long-lead Urgent)
586,H1088,111,FLAT,22.2,13.8,195.222857142857,2018-07-03,2018-06-26,2018-08-30,25,306.36,,,306.36,1.6086956521739129,0.6372335067987237,2018-06-26,2018-08-30,65,40,0.38461538461538464,3,Type-D (Long-lead Urgent)
641,H1087,622,FLAT,13.38,17.28,136.463657142857,2018-07-03,2018-06-28,2018-08-29,13,231.2064,,,231.20640000000003,0.7743055555555556,0.5902243931952444,2018-06-28,2018-08-29,62,49,0.20967741935483872,3,Type-D (Long-lead Urgent)
642,H1087,622,FLAT,13.38,17.28,136.463657142857,2018-07-03,2018-06-28,2018-08-29,13,231.2064,,,231.20640000000003,0.7743055555555556,0.5902243931952444,2018-06-28,2018-08-29,62,49,0.20967741935483872,3,Type-D (Long-lead Urgent)
630,H1088,629,FLAT,15.6,18.9,171.591428571429,2018-07-06,2018-06-29,2018-08-25,32,294.84,,,294.84,0.8253968253968255,0.5819815105529406,2018-06-29,2018-08-25,57,25,0.5614035087719298,1,Type-B (Small Light)
631,H1088,629,FLAT,15.6,18.9,171.591428571429,2018-07-06,2018-06-29,2018-08-25,32,294.84,,,294.84,0.8253968253968255,0.5819815105529406,2018-06-29,2018-08-25,57,25,0.5614035087719298,1,Type-B (Small Light)
632,H1088,639,FLAT,15.6,18.9,171.591428571429,2018-07-06,2018-06-29,2018-08-25,32,294.84,,,294.84,0.8253968253968255,0.5819815105529406,2018-06-29,2018-08-25,57,25,0.5614035087719298,1,Type-B (Small Light)
633,H1088,639,FLAT,15.6,18.9,171.591428571429,2018-07-06,2018-06-29,2018-08-25,32,294.84,,,294.84,0.8253968253968255,0.5819815105529406,2018-06-29,2018-08-25,57,25,0.5614035087719298,1,Type-B (Small Light)
529,H1087,102,CURVED,22.89,15.65,219.678457142857,2018-07-06,2018-06-30,2018-09-05,47,358.2285,,,358.2285,1.4626198083067092,0.6132355665248773,2018-06-30,2018-09-05,67,20,0.7014925373134329,2,Type-C (Large Heavy)
590,H1087,183,FLAT,8.82,15.798,93.5340582857143,2018-07-06,2018-07-02,2018-09-03,21,139.33836,,,139.33836,0.5582985187998482,0.6712728518242521,2018-07-02,2018-09-03,63,42,0.3333333333333333,3,Type-D (Long-lead Urgent)
591,H1087,193,FLAT,15.59,15.978,142.384166857143,2018-07-06,2018-07-02,2018-09-03,21,249.09702,,,249.09702,0.9757166103392164,0.571601245398853,2018-07-02,2018-09-03,63,42,0.3333333333333333,3,Type-D (Long-lead Urgent)
557,H1087,144,FLAT,17.566,15.678,158.389725714286,2018-07-07,2018-06-30,2018-09-14,23,275.399748,,,275.399748,1.120423523408598,0.5751266181779005,2018-06-30,2018-09-14,76,53,0.3026315789473684,3,Type-D (Long-lead Urgent)
558,H1087,144,FLAT,17.566,15.678,158.389725714286,2018-07-07,2018-06-30,2018-09-14,23,275.399748,,,275.399748,1.120423523408598,0.5751266181779005,2018-06-30,2018-09-14,76,53,0.3026315789473684,3,Type-D (Long-lead Urgent)
559,H1087,154,FLAT,19.932,15.976,186.433485714286,2018-07-07,2018-06-30,2018-09-14,23,318.433632,,,318.433632,1.2476214321482222,0.5854704622226776,2018-06-30,2018-09-14,76,53,0.3026315789473684,3,Type-D (Long-lead Urgent)
560,H1087,154,FLAT,19.932,15.976,186.433485714286,2018-07-07,2018-06-30,2018-09-14,23,318.433632,,,318.433632,1.2476214321482222,0.5854704622226776,2018-06-30,2018-09-14,76,53,0.3026315789473684,3,Type-D (Long-lead Urgent)
574,H1087,101,CURVED,11.577,13.021,86.7352485714286,2018-07-07,2018-07-01,2018-09-04,45,150.744117,,,150.74411700000002,0.8891022194915904,0.57538065363724,2018-07-01,2018-09-04,65,20,0.6923076923076923,1,Type-B (Small Light)
587,H1087,183,FLAT,8.82,15.798,93.5340582857143,2018-07-07,2018-07-03,2018-09-04,21,139.33836,,,139.33836,0.5582985187998482,0.6712728518242521,2018-07-03,2018-09-04,63,42,0.3333333333333333,3,Type-D (Long-lead Urgent)
588,H1087,193,FLAT,15.59,15.978,142.384166857143,2018-07-07,2018-07-03,2018-09-04,21,249.09702,,,249.09702,0.9757166103392164,0.571601245398853,2018-07-03,2018-09-04,63,42,0.3333333333333333,3,Type-D (Long-lead Urgent)
618,H1088,268,FLAT,10.8,20.0,147.611428571429,2018-07-08,2018-07-01,2018-08-25,30,216.0,,,216.0,0.54,0.6833862433862454,2018-07-01,2018-08-25,55,25,0.5454545454545454,1,Type-B (Small Light)
619,H1087,278,CURVED,10.8,20.0,147.611428571429,2018-07-08,2018-07-01,2018-08-25,30,216.0,,,216.0,0.54,0.6833862433862454,2018-07-01,2018-08-25,55,25,0.5454545454545454,1,Type-B (Small Light)
605,H1087,268,FLAT,10.8,20.0,147.611428571429,2018-07-09,2018-07-02,2018-08-26,30,216.0,,,216.0,0.54,0.6833862433862454,2018-07-02,2018-08-26,55,25,0.5454545454545454,1,Type-B (Small Light)
606,H1087,278,FLAT,10.8,20.0,147.611428571429,2018-07-09,2018-07-02,2018-08-26,30,216.0,,,216.0,0.54,0.6833862433862454,2018-07-02,2018-08-26,55,25,0.5454545454545454,1,Type-B (Small Light)
644,H1088,143,FLAT,13.809,15.686,124.782593428571,2018-07-09,2018-07-03,2018-08-24,21,216.607974,,,216.60797399999998,0.8803391559352288,0.576075714685236,2018-07-03,2018-08-24,52,31,0.40384615384615385,3,Type-D (Long-lead Urgent)
645,H1088,143,FLAT,13.809,15.686,124.782593428571,2018-07-09,2018-07-03,2018-08-24,21,216.607974,,,216.60797399999998,0.8803391559352288,0.576075714685236,2018-07-03,2018-08-24,52,31,0.40384615384615385,3,Type-D (Long-lead Urgent)
562,H1087,124,FLAT,18.618,14.354,157.904925714286,2018-07-09,2018-07-03,2018-09-12,22,267.242772,,,267.24277199999995,1.2970600529469136,0.590866965390877,2018-07-03,2018-09-12,71,49,0.30985915492957744,3,Type-D (Long-lead Urgent)
563,H1088,124,FLAT,18.618,14.354,157.904925714286,2018-07-09,2018-07-03,2018-09-12,22,267.242772,,,267.24277199999995,1.2970600529469136,0.590866965390877,2018-07-03,2018-09-12,71,49,0.30985915492957744,3,Type-D (Long-lead Urgent)
646,H1088,153,CURVED,18.919,15.5,170.908160285714,2018-07-09,2018-07-03,2018-08-24,21,293.2445,,,293.2445,1.2205806451612904,0.5828179566393026,2018-07-03,2018-08-24,52,31,0.40384615384615385,3,Type-D (Long-lead Urgent)
647,H1088,153,FLAT,18.919,15.5,170.908160285714,2018-07-09,2018-07-03,2018-08-24,21,293.2445,,,293.2445,1.2205806451612904,0.5828179566393026,2018-07-03,2018-08-24,52,31,0.40384615384615385,3,Type-D (Long-lead Urgent)
564,H1088,134,FLAT,22.828,14.354,207.758542857143,2018-07-09,2018-07-03,2018-09-12,22,327.673112,,,327.67311199999995,1.5903580883377457,0.6340420841644859,2018-07-03,2018-09-12,71,49,0.30985915492957744,3,Type-D (Long-lead Urgent)
565,H1088,134,CURVED,22.828,14.354,207.758542857143,2018-07-09,2018-07-03,2018-09-12,22,327.673112,,,327.67311199999995,1.5903580883377457,0.6340420841644859,2018-07-03,2018-09-12,71,49,0.30985915492957744,3,Type-D (Long-lead Urgent)
652,H1087,102,FLAT,19.76,18.47,209.028142857143,2018-07-10,2018-07-10,2018-08-16,20,364.9672,,,364.9672,1.0698429886302112,0.5727313108058559,2018-07-10,2018-08-16,37,17,0.5405405405405406,2,Type-C (Large Heavy)
653,H1087,102,FLAT,19.76,18.47,209.028142857143,2018-07-10,2018-07-10,2018-08-16,20,364.9672,,,364.9672,1.0698429886302112,0.5727313108058559,2018-07-10,2018-08-16,37,17,0.5405405405405406,2,Type-C (Large Heavy)
634,H1088,124,FLAT,21.0,18.1,219.602857142857,2018-07-11,2018-07-04,2018-08-24,26,380.1,,,380.1,1.160220994475138,0.5777502161085425,2018-07-04,2018-08-24,51,25,0.5098039215686274,2,Type-C (Large Heavy)
635,H1087,134,FLAT,21.0,18.1,219.602857142857,2018-07-11,2018-07-04,2018-08-24,26,380.1,,,380.1,1.160220994475138,0.5777502161085425,2018-07-04,2018-08-24,51,25,0.5098039215686274,2,Type-C (Large Heavy)
620,H1087,621,FLAT,8.95,15.97,95.7552571428572,2018-07-11,2018-07-11,2018-08-31,14,142.9315,,,142.9315,0.5604257983719473,0.6699380972203972,2018-07-11,2018-08-31,51,37,0.27450980392156865,3,Type-D (Long-lead Urgent)
621,H1087,621,FLAT,8.95,15.97,95.7552571428572,2018-07-11,2018-07-11,2018-08-31,14,142.9315,,,142.9315,0.5604257983719473,0.6699380972203972,2018-07-11,2018-08-31,51,37,0.27450980392156865,3,Type-D (Long-lead Urgent)
607,H1087,631,FLAT,10.53,15.97,104.549085714286,2018-07-11,2018-07-11,2018-09-01,13,168.1641,,,168.1641,0.6593613024420788,0.6217087102079814,2018-07-11,2018-09-01,52,39,0.25,3,Type-D (Long-lead Urgent)
608,H1087,631,FLAT,10.53,15.97,104.549085714286,2018-07-11,2018-07-11,2018-09-01,13,168.1641,,,168.1641,0.6593613024420788,0.6217087102079814,2018-07-11,2018-09-01,52,39,0.25,3,Type-D (Long-lead Urgent)
601,H1088,269,CURVED,10.5,18.9,133.56,2018-07-13,2018-07-06,2018-08-29,29,198.45,,,198.45,0.5555555555555556,0.6730158730158731,2018-07-06,2018-08-29,54,25,0.5370370370370371,1,Type-B (Small Light)
602,H1088,269,FLAT,10.5,18.9,133.56,2018-07-13,2018-07-06,2018-08-29,29,198.45,,,198.45,0.5555555555555556,0.6730158730158731,2018-07-06,2018-08-29,54,25,0.5370370370370371,1,Type-B (Small Light)
603,H1087,279,FLAT,10.5,18.9,133.56,2018-07-13,2018-07-06,2018-08-29,29,198.45,,,198.45,0.5555555555555556,0.6730158730158731,2018-07-06,2018-08-29,54,25,0.5370370370370371,1,Type-B (Small Light)
604,H1087,279,FLAT,10.5,18.9,133.56,2018-07-13,2018-07-06,2018-08-29,29,198.45,,,198.45,0.5555555555555556,0.6730158730158731,2018-07-06,2018-08-29,54,25,0.5370370370370371,1,Type-B (Small Light)
581,H1088,272,FLAT,14.4,17.28,144.559542857143,2018-07-13,2018-07-13,2018-09-11,31,248.832,,,248.83200000000002,0.8333333333333333,0.5809523809523814,2018-07-13,2018-09-11,60,29,0.5166666666666667,1,Type-B (Small Light)
582,H1088,272,FLAT,14.4,17.28,144.559542857143,2018-07-13,2018-07-13,2018-09-11,31,248.832,,,248.83200000000002,0.8333333333333333,0.5809523809523814,2018-07-13,2018-09-11,60,29,0.5166666666666667,1,Type-B (Small Light)
579,H1088,262,FLAT,14.6,17.28,146.216685714286,2018-07-13,2018-07-13,2018-09-11,31,252.288,,,252.288,0.8449074074074073,0.5795625860694364,2018-07-13,2018-09-11,60,29,0.5166666666666667,1,Type-B (Small Light)
580,H1088,262,FLAT,14.6,17.28,146.216685714286,2018-07-13,2018-07-13,2018-09-11,31,252.288,,,252.288,0.8449074074074073,0.5795625860694364,2018-07-13,2018-09-11,60,29,0.5166666666666667,1,Type-B (Small Light)
535,H1088,834,FLAT,7.062,14.636,75.4526685714286,2018-07-14,2018-07-07,2018-09-21,34,103.359432,,,103.359432,0.48250888220825366,0.730002740063709,2018-07-07,2018-09-21,76,42,0.4473684210526316,3,Type-D (Long-lead Urgent)
534,H1088,824,FLAT,17.596,14.575,149.157097428571,2018-07-14,2018-07-07,2018-09-21,34,256.4617,,,256.4617,1.2072727272727273,0.5815959943670771,2018-07-07,2018-09-21,76,42,0.4473684210526316,3,Type-D (Long-lead Urgent)
648,H1088,628,FLAT,15.6,20.0,183.817142857143,2018-07-14,2018-07-07,2018-08-24,23,312.0,,,312.0,0.78,0.5891575091575096,2018-07-07,2018-08-24,48,25,0.4791666666666667,1,Type-B (Small Light)
649,H1088,638,FLAT,15.6,20.0,183.817142857143,2018-07-14,2018-07-07,2018-08-24,23,312.0,,,312.0,0.78,0.5891575091575096,2018-07-07,2018-08-24,48,25,0.4791666666666667,1,Type-B (Small Light)
597,H1088,101,FLAT,30.66,9.4,240.0,2018-07-15,2018-07-15,2018-08-28,30,288.204,,,288.204,3.2617021276595746,0.8327434733730275,2018-07-15,2018-08-28,44,14,0.6818181818181818,2,Type-C (Large Heavy)
543,H1087,833,FLAT,7.281,14.575,75.8410245714286,2018-07-16,2018-07-09,2018-09-21,32,106.120575,,,106.12057499999999,0.4995540308747856,0.7146684285439333,2018-07-09,2018-09-21,74,42,0.43243243243243246,3,Type-D (Long-lead Urgent)
599,H1088,824,FLAT,14.342,13.72,112.551818285714,2018-07-16,2018-07-09,2018-08-29,26,196.77224,,,196.77224,1.04533527696793,0.5719903289494189,2018-07-09,2018-08-29,51,25,0.5098039215686274,0,Type-A (Standard Medium)
542,H1087,823,FLAT,17.548,14.578,148.700110857143,2018-07-16,2018-07-09,2018-09-21,32,255.814744,,,255.81474399999996,1.203731650432158,0.581280455270174,2018-07-09,2018-09-21,74,42,0.43243243243243246,3,Type-D (Long-lead Urgent)
598,H1088,824,FLAT,14.342,13.72,112.551818285714,2018-07-17,2018-07-10,2018-08-30,26,196.77224,,,196.77224,1.04533527696793,0.5719903289494189,2018-07-10,2018-08-30,51,25,0.5098039215686274,0,Type-A (Standard Medium)
662,H1088,183,FLAT,7.507,14.276,74.3312071428571,2018-07-18,2018-07-13,2018-08-21,20,107.169932,,,107.16993199999999,0.5258475763519193,0.6935826659184323,2018-07-13,2018-08-21,39,19,0.5128205128205128,0,Type-A (Standard Medium)
663,H1088,193,FLAT,14.445,14.246,117.601868857143,2018-07-18,2018-07-13,2018-08-21,20,205.78347,,,205.78347000000002,1.0139688333567316,0.5714835543260253,2018-07-13,2018-08-21,39,19,0.5128205128205128,0,Type-A (Standard Medium)
494,H1087,835,FLAT,16.0,17.3,158.654285714286,2018-07-20,2018-07-13,2018-10-02,39,276.8,,,276.8,0.9248554913294798,0.5731729975227096,2018-07-13,2018-10-02,81,42,0.48148148148148145,1,Type-B (Small Light)
493,H1087,825,CURVED,18.455,17.3,182.822007142857,2018-07-20,2018-07-13,2018-10-02,39,319.2715,,,319.2715,1.0667630057803468,0.5726223829651472,2018-07-13,2018-10-02,81,42,0.48148148148148145,2,Type-C (Large Heavy)
654,H1087,183,FLAT,7.507,14.276,74.3312071428571,2018-07-20,2018-07-15,2018-08-22,19,107.169932,,,107.16993199999999,0.5258475763519193,0.6935826659184323,2018-07-15,2018-08-22,38,19,0.5,0,Type-A (Standard Medium)
655,H1087,193,CURVED,14.445,14.246,117.601868857143,2018-07-20,2018-07-15,2018-08-22,19,205.78347,,,205.78347000000002,1.0139688333567316,0.5714835543260253,2018-07-15,2018-08-22,38,19,0.5,0,Type-A (Standard Medium)
538,H1088,283,CURVED,13.7,18.32,149.517828571429,2018-07-22,2018-07-16,2018-09-21,31,250.984,,,250.98399999999998,0.7478165938864628,0.5957265346453519,2018-07-16,2018-09-21,67,36,0.4626865671641791,3,Type-D (Long-lead Urgent)
539,H1087,293,FLAT,22.5,18.32,240.0,2018-07-22,2018-07-16,2018-09-21,31,412.2,,,412.2,1.2281659388646289,0.5822416302765648,2018-07-16,2018-09-21,67,36,0.4626865671641791,2,Type-C (Large Heavy)
497,H1087,832,FLAT,6.662,14.583,73.4417522857143,2018-07-23,2018-07-16,2018-10-01,35,97.151946,,,97.151946,0.45683329904683534,0.755947310470902,2018-07-16,2018-10-01,77,42,0.45454545454545453,3,Type-D (Long-lead Urgent)
496,H1087,822,FLAT,16.055,14.575,134.341042857143,2018-07-23,2018-07-16,2018-10-01,35,234.001625,,,234.001625,1.1015437392795884,0.574103033930397,2018-07-16,2018-10-01,77,42,0.45454545454545453,3,Type-D (Long-lead Urgent)
548,H1088,282,FLAT,14.7,19.5,170.382857142857,2018-07-23,2018-07-17,2018-09-21,30,286.65,,,286.65,0.7538461538461538,0.5943933617403001,2018-07-17,2018-09-21,66,36,0.45454545454545453,3,Type-D (Long-lead Urgent)
549,H1088,292,FLAT,16.6,19.5,187.374285714286,2018-07-23,2018-07-17,2018-09-21,30,323.7,,,323.70000000000005,0.8512820512820514,0.5788516704179363,2018-07-17,2018-09-21,66,36,0.45454545454545453,3,Type-D (Long-lead Urgent)
609,H1087,182,FLAT,21.0,7.3,141.225714285714,2018-07-25,2018-07-21,2018-09-01,18,153.3,,,153.29999999999998,2.8767123287671232,0.9212375361103328,2018-07-21,2018-09-01,42,24,0.42857142857142855,0,Type-A (Standard Medium)
610,H1087,182,CURVED,22.0,7.3,153.511428571429,2018-07-25,2018-07-21,2018-09-01,18,160.6,,,160.6,3.0136986301369864,0.9558619462729079,2018-07-21,2018-09-01,42,24,0.42857142857142855,0,Type-A (Standard Medium)
611,H1088,192,FLAT,13.889,7.3,70.3412345714286,2018-07-25,2018-07-21,2018-09-01,18,101.3897,,,101.38969999999999,1.9026027397260274,0.6937710099884762,2018-07-21,2018-09-01,42,24,0.42857142857142855,0,Type-A (Standard Medium)
612,H1088,192,FLAT,13.889,7.3,70.3412345714286,2018-07-25,2018-07-21,2018-09-01,18,101.3897,,,101.38969999999999,1.9026027397260274,0.6937710099884762,2018-07-21,2018-09-01,42,24,0.42857142857142855,0,Type-A (Standard Medium)
622,H1087,123,FLAT,16.106,12.2,116.640924571429,2018-07-25,2018-07-24,2018-08-25,23,196.4932,,,196.4932,1.3201639344262297,0.5936130337916478,2018-07-24,2018-08-25,32,9,0.71875,0,Type-A (Standard Medium)
623,H1087,123,FLAT,16.106,12.2,116.640924571429,2018-07-25,2018-07-24,2018-08-25,23,196.4932,,,196.4932,1.3201639344262297,0.5936130337916478,2018-07-24,2018-08-25,32,9,0.71875,0,Type-A (Standard Medium)
624,H1087,133,FLAT,24.07,12.2,208.058542857143,2018-07-25,2018-07-24,2018-08-25,23,293.654,,,293.654,1.9729508196721313,0.7085159502582734,2018-07-24,2018-08-25,32,9,0.71875,2,Type-C (Large Heavy)
625,H1087,133,FLAT,24.07,12.2,208.058542857143,2018-07-25,2018-07-24,2018-08-25,23,293.654,,,293.654,1.9729508196721313,0.7085159502582734,2018-07-24,2018-08-25,32,9,0.71875,2,Type-C (Large Heavy)
501,H1088,694,FLAT,16.7,18.4,176.414285714286,2018-07-27,2018-07-20,2018-09-28,38,307.28,,,307.28,0.907608695652174,0.5741157436679446,2018-07-20,2018-09-28,70,32,0.5428571428571428,1,Type-B (Small Light)
500,H1088,684,FLAT,17.5,18.4,184.231428571429,2018-07-27,2018-07-20,2018-09-28,38,322.0,,,322.0,0.9510869565217392,0.5721472937000901,2018-07-20,2018-09-28,70,32,0.5428571428571428,1,Type-B (Small Light)
526,H1087,123,FLAT,19.5,18.75,209.089285714286,2018-07-27,2018-07-21,2018-09-18,39,365.625,,,365.625,1.04,0.5718681318681327,2018-07-21,2018-09-18,59,20,0.6610169491525424,2,Type-C (Large Heavy)
567,H1088,102,FLAT,19.76,18.47,209.028142857143,2018-07-27,2018-07-27,2018-09-09,38,364.9672,,,364.9672,1.0698429886302112,0.5727313108058559,2018-07-27,2018-09-09,44,6,0.8636363636363636,2,Type-C (Large Heavy)
423,H1088,110,FLAT,16.0,4.932,80.0927497142857,2018-07-28,2018-07-22,2018-10-01,51,78.912,,,78.912,3.2441200324412,1.0149628664117714,2018-07-22,2018-10-01,71,20,0.7183098591549296,0,Type-A (Standard Medium)
528,H1087,182,FLAT,12.25,9.2,67.0578571428571,2018-07-28,2018-07-22,2018-09-17,37,112.7,,,112.69999999999999,1.3315217391304348,0.595012042083914,2018-07-22,2018-09-17,57,20,0.6491228070175439,0,Type-A (Standard Medium)
570,H1088,271,FLAT,17.8,16.0,163.668571428571,2018-07-28,2018-07-22,2018-09-11,31,284.8,,,284.8,1.1125,0.5746789727126791,2018-07-22,2018-09-11,51,20,0.6078431372549019,1,Type-B (Small Light)
571,H1087,271,FLAT,17.8,16.0,163.668571428571,2018-07-28,2018-07-22,2018-09-11,31,284.8,,,284.8,1.1125,0.5746789727126791,2018-07-22,2018-09-11,51,20,0.6078431372549019,1,Type-B (Small Light)
